Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Video,Projector Accessories,Other Projector Accessories,,,5.45,15174,Other Projector Accessories,15174
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Televisions,OLED Televisions,,,,5.45,15175,OLED Televisions,15175
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smartwatches Accessories,,,,5.45,15176,Smartwatches Accessories,15176
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smartwatches Accessories,Docks & Chargers,,,5.45,15177,Docks & Chargers,15177
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smartwatches Accessories,Screen Protectors,,,5.45,15178,Screen Protectors,15178
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smartwatches Accessories,Straps,,,5.45,15179,Straps,15179
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smartwatches Accessories,Cases,,,5.45,15180,Cases,15180
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,,,,5.45,15181,Virtual Reality,15181
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,Mobile VR,,,5.45,15182,Mobile VR,15182
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,PC VR,,,5.45,15183,PC VR,15183
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,,,5.45,15184,VR Accessories,15184
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,Motion Controllers,,5.45,15185,Motion Controllers,15185
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Remotes,,5.45,15186,VR Remotes,15186
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Sensors,,5.45,15187,VR Sensors,15187
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Cases & Covers,,5.45,15188,VR Cases & Covers,15188
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Straps,,5.45,15189,VR Straps,15189
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Skins,,5.45,15190,VR Skins,15190
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Virtual Reality,VR Accessories,VR Wires,,5.45,15191,VR Wires,15191
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Activity Trackers Accessories,,,,5.45,15192,Activity Trackers Accessories,15192
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Activity Trackers Accessories,Straps,,,5.45,15193,Straps,15193
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Activity Trackers Accessories,Cables & Chargers,,,5.45,15194,Cables & Chargers,15194
international,Root Category,"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Gesture Control,,,,5.45,15195,Gesture Control,15195
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,,,,,5.45,15196,TV Accessories,15196
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,TV Receivers,,,,5.45,15197,TV Receivers,15197
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,Antennas,,,,5.45,15198,Antennas,15198
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,Wall Mounts & Protectors,,,,5.45,15199,Wall Mounts & Protectors,15199
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,TV Remote Controllers,,,,5.45,15200,TV Remote Controllers,15200
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,3D Glasses,,,,5.45,15201,3D Glasses,15201
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,Cables,,,,5.45,15202,Cables,15202
international,Root Category,"TV, Audio / Video, Gaming & Wearables",TV Accessories,TV Adapters,,,,5.45,15203,TV Adapters,15203
international,Root Category,"TV, Audio / Video, Gaming & Wearables",App-enabled Accessories,,,,,5.45,15204,App-enabled Accessories,15204
international,Root Category,Lazada Deals,Free Shipping Michibata,,,,,7.27,15205,Free Shipping Michibata,15205
international,Root Category,Lazada Deals,Citi Festive Season,Mobiles and Tablets,,,,7.27,15207,Mobiles and Tablets,15207
international,Root Category,Lazada Deals,Citi Festive Season,Computers and Laptops,,,,7.27,15208,Computers and Laptops,15208
international,Root Category,Lazada Deals,Citi Festive Season,Cameras,,,,7.27,15209,Cameras,15209
international,Root Category,Lazada Deals,Citi Festive Season,TV,,,,7.27,15210,TV,15210
international,Root Category,Lazada Deals,Citi Festive Season,Health and Beauty,,,,7.27,15211,Health and Beauty,15211
international,Root Category,Lazada Deals,Citi Festive Season,Sports and Outdoors,,,,7.27,15212,Sports and Outdoors,15212
international,Root Category,Lazada Deals,Citi Festive Season,Vouchers,,,,7.27,15213,Vouchers,15213
international,Root Category,Lazada Deals,Citi Festive Season,Home Appliances,,,,7.27,15214,Home Appliances,15214
international,Root Category,Lazada Deals,Citi Festive Season,Home and Living,,,,7.27,15215,Home and Living,15215
international,Root Category,Lazada Deals,Citi Festive Season,Automotives,,,,7.27,15216,Automotives,15216
international,Root Category,Lazada Deals,Citi Festive Season,Groceries,,,,7.27,15217,Groceries,15217
international,Root Category,Lazada Deals,Citi Festive Season,Baby,,,,7.27,15218,Baby,15218
international,Root Category,Lazada Deals,Citi Festive Season,Toy,,,,7.27,15219,Toy,15219
international,Root Category,Lazada Deals,Citi Festive Season,Fashion,,,,7.27,15220,Fashion,15220
international,Root Category,Lazada Deals,Citi Festive Season,Watches,,,,7.27,15221,Watches,15221
international,Root Category,Lazada Deals,Citi Festive Season,Travel and Luggage,,,,7.27,15222,Travel and Luggage,15222
international,Root Category,Lazada Deals,Citi Festive Season,"Media, Games and Musics",,,,7.27,15223,"Media, Games and Musics",15223
international,Root Category,Lazada Deals,Super Mama Best Deals,,,,,7.27,15224,Super Mama Best Deals,#N/A
international,Root Category,Lazada Deals,Super Mama Sale Deals Voucher,,,,,7.27,15225,Super Mama Sale Deals Voucher,#N/A
international,Root Category,Lazada Deals,Tri,,,,,7.27,15226,Tri,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Chic-Casual Women,,,,7.27,15227,Chic-Casual Women,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Chic-Casual Men,,,,7.27,15228,Chic-Casual Men,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Elegant Women,,,,7.27,15229,Elegant Women,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Elegant Men,,,,7.27,15230,Elegant Men,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Beach Style,,,,7.27,15231,Beach Style,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Outdoor,,,,7.27,15232,Outdoor,#N/A
international,Root Category,Lazada Deals,Fashion Day Sale,Fashion Day Sale Monochrome,,,,7.27,15233,Fashion Day Sale Monochrome,#N/A
international,Root Category,Lazada Deals,COD + Gratis Ongkir,,,,,7.27,15234,COD + Gratis Ongkir,#N/A
international,Root Category,Lazada Deals,COD + Gratis Ongkir,Elektronik Favorit COD + Gratis Ongkir,,,,7.27,15235,Elektronik Favorit COD + Gratis Ongkir,#N/A
international,Root Category,Lazada Deals,COD + Gratis Ongkir,Fashion Terbaik COD + Gratis Ongkir,,,,7.27,15236,Fashion Terbaik COD + Gratis Ongkir,#N/A
international,Root Category,Lazada Deals,COD + Gratis Ongkir,Kebutuhan Keluarga Favorit COD + Gratis Ongkir,,,,7.27,15237,Kebutuhan Keluarga Favorit COD + Gratis Ongkir,#N/A
international,Root Category,Lazada Deals,COD + Gratis Ongkir,Gaya Hidup Terbaik COD + Gratis Ongkir,,,,7.27,15238,Gaya Hidup Terbaik COD + Gratis Ongkir,#N/A
international,Root Category,Special Promotion,Brands,Disney Shop,Disney Shop Tsum Tsum,,,7.27,15239,Disney Shop Tsum Tsum,#N/A
international,Root Category,Lazada Deals,Fashion Mini Campaign,Cuci Gudang Fashion,,,,7.27,15240,Cuci Gudang Fashion,#N/A
international,Root Category,Health & Beauty,Food Supplements,Nutrisi Olahraga 1,,,,7.27,15241,Nutrisi Olahraga 1,#N/A
international,Root Category,Lazada Deals,TKB Promo,,,,,7.27,15242,TKB Promo,#N/A
international,Root Category,Lazada Deals,TKB Promo,Bayi dan Balita,,,,7.27,15243,Bayi dan Balita,#N/A
international,Root Category,Lazada Deals,TKB Promo,Mainan Anak,,,,7.27,15244,Mainan Anak,#N/A
international,Root Category,Lazada Deals,TKB Promo,Mothercare,,,,7.27,15245,Mothercare,#N/A
international,Root Category,Lazada Deals,TKB Promo,AWK,,,,7.27,15246,AWK,#N/A
international,Root Category,Lazada Deals,TKB Promo,Nuby,,,,7.27,15247,Nuby,#N/A
international,Root Category,Lazada Deals,TKB Promo,ELC,,,,7.27,15248,ELC,#N/A
international,Root Category,Lazada Deals,TKB Promo,Silvercross,,,,7.27,15249,Silvercross,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Notebook,,,7.27,15250,Notebook,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Notebook Hybrid,,,7.27,15251,Notebook Hybrid,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Smartphone,,,7.27,15252,Smartphone,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Tablet & Wearable,,,7.27,15253,Tablet & Wearable,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Accessories,,,7.27,15254,Accessories,#N/A
international,Root Category,Special Promotion,Brands,Acer Store,Peripheral,,,7.27,15255,Peripheral,#N/A
international,Root Category,Home & Living,Bedding,Pillows & Bolsters,Bolster Cases,,,7.27,15256,Bolster Cases,#N/A
international,Root Category,Home & Living,Bedding,Pillows & Bolsters,Pillow Cases,,,7.27,15257,Pillow Cases,#N/A
international,Root Category,Home & Living,Bedding,Pillows & Bolsters,Pillow & Bolster Sets,,,7.27,15258,Pillow & Bolster Sets,#N/A
international,Root Category,Home & Living,Bedding,Pillows & Bolsters,Pillow Protectors,,,7.27,15259,Pillow Protectors,#N/A
international,Root Category,Home & Living,Bedding,Sheets,,,,7.27,15260,Sheets,#N/A
international,Root Category,Home & Living,Bedding,Mattresses & Protectors,,,,7.27,15261,Mattresses & Protectors,#N/A
international,Root Category,Home & Living,Bedding,Mattresses & Protectors,Mattresses,,,7.27,15262,Mattresses,#N/A
international,Root Category,Home & Living,Bedding,Mattresses & Protectors,Pads & Protectors,,,7.27,15263,Pads & Protectors,#N/A
international,Root Category,Home & Living,Furniture,Bedroom furniture,Beds,Water Beds,,7.27,15264,Water Beds,#N/A
international,Root Category,Home & Living,Outdoor & Garden,Lawn & Garden,Hose Reels,,,7.27,15265,Hose Reels,#N/A
international,Root Category,Home & Living,Storage & Organisation,Bathroom Storage,Bathroom Bins,,,7.27,15266,Bathroom Bins,#N/A
international,Root Category,Home & Living,Storage & Organisation,Bathroom Storage,Linen Towers & Cabinets,,,7.27,15267,Linen Towers & Cabinets,#N/A
international,Root Category,Home & Living,Storage & Organisation,Bathroom Storage,Bathroom Shelves,,,7.27,15268,Bathroom Shelves,#N/A
international,Root Category,Home & Living,Storage & Organisation,Bathroom Storage,Bathroom Fittings,,,7.27,15269,Bathroom Fittings,#N/A
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,"Bins, & Cabinet Organizers",,,7.27,15270,"Bins, & Cabinet Organizers",#N/A
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Bread Boxes & Baskets,,,7.27,15271,Bread Boxes & Baskets,15271
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Decorative Storage Boxes,,,7.27,15272,Decorative Storage Boxes,15272
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Dish Racks & Sink Accessories,,,7.27,15273,Dish Racks & Sink Accessories,15273
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Food Dispensers,,,7.27,15274,Food Dispensers,15274
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Food Storage & Savers,,,7.27,15275,Food Storage & Savers,15275
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Kitchen Canisters & Jars,,,7.27,15276,Kitchen Canisters & Jars,15276
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Lunch Bags & Boxes,,,7.27,15277,Lunch Bags & Boxes,15277
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Napkin Holders,,,7.27,15278,Napkin Holders,15278
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Paper Towel Holders,,,7.27,15279,Paper Towel Holders,15279
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Space Savers,,,7.27,15280,Space Savers,15280
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Spice Racks & Containers,,,7.27,15281,Spice Racks & Containers,15281
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Spoon Rests,,,7.27,15282,Spoon Rests,15282
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Bakers Racks,,,7.27,15283,Bakers Racks,15283
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Cutlery & Drawer Organizers,,,7.27,15284,Cutlery & Drawer Organizers,15284
international,Root Category,Home & Living,Storage & Organisation,Foldable Shoe Storage,,,,7.27,15285,Foldable Shoe Storage,15285
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Shelf Liners,,,7.27,15286,Shelf Liners,15286
international,Root Category,Home & Living,Storage & Organisation,Kitchen Storage,Kitchen Storage Carts,,,7.27,15287,Kitchen Storage Carts,15287
international,Root Category,Home & Living,Storage & Organisation,Medicine Storage,,,,7.27,15288,Medicine Storage,15288
international,Root Category,Home & Living,Storage & Organisation,Medicine Storage,Medicine Organizers,,,7.27,15289,Medicine Organizers,15289
international,Root Category,Home & Living,Storage & Organisation,Medicine Storage,First Aid Boxes,,,7.27,15290,First Aid Boxes,15290
international,Root Category,Lazada Deals,Ramadhan Sale Best Seller,,,,,7.27,15291,Ramadhan Sale Best Seller,15291
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Bike & Sports Racks,,,7.27,15292,Bike & Sports Racks,15292
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Portable Tool Storage,,,7.27,15293,Portable Tool Storage,15293
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Shelving & Bins,,,7.27,15294,Shelving & Bins,15294
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Tool Cabinets & Job Boxes,,,7.27,15295,Tool Cabinets & Job Boxes,15295
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Tool Storage Cabinets,,,7.27,15296,Tool Storage Cabinets,15296
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Sheds & Greenhouses,,,7.27,15297,Sheds & Greenhouses,15297
international,Root Category,Home & Living,Storage & Organisation,Garage & Outdoor Storage,Deck Boxes & Storage,,,7.27,15298,Deck Boxes & Storage,15298
international,Root Category,Lazada Deals,Best Ramadhan,,,,,7.27,15299,Best Ramadhan,15299
international,Root Category,Lazada Deals,Promo Partner Ramadhan,,,,,7.27,15300,Promo Partner Ramadhan,15300
international,Root Category,Lazada Deals,Promo Partner Ramadhan,Maybank Ramadhan,,,,7.27,15301,Maybank Ramadhan,15301
international,Root Category,Lazada Deals,Promo Partner Ramadhan,BNI Ramadhan,,,,7.27,15302,BNI Ramadhan,15302
international,Root Category,Lazada Deals,Promo Partner Ramadhan,OCBC ID Ramadhan,,,,7.27,15303,OCBC ID Ramadhan,15303
international,Root Category,Lazada Deals,Promo Partner Ramadhan,SCB Ramadhan,,,,7.27,15304,SCB Ramadhan,15304
international,Root Category,Lazada Deals,Promo Partner Ramadhan,CIMB Miracle of Ramadhan,,,,7.27,15305,CIMB Miracle of Ramadhan,15305
international,Root Category,Special Promotion,Brands,Nivea Official Store,Nivea Festive Bundle,,,7.27,15306,Nivea Festive Bundle,15306
international,Root Category,Special Promotion,Brands,Nivea Official Store,Nivea Festive Single,,,7.27,15307,Nivea Festive Single,15307
international,Root Category,Lazada Deals,Rising Star,,,,,7.27,15308,Rising Star,15308
international,Root Category,Special Promotion,Brands,Watsons,Watsons Loreal,,,7.27,15309,Watsons Loreal,15309
international,Root Category,Special Promotion,Brands,Watsons,Watsons Paket,,,7.27,15310,Watsons Paket,15310
international,Root Category,Special Promotion,Brands,Olay,,,,7.27,15311,Olay,15311
international,Root Category,Special Promotion,Brands,Olay,Olay Regenerist,,,7.27,15312,Olay Regenerist,15312
international,Root Category,Special Promotion,Brands,Olay,Olay White Radiance,,,7.27,15313,Olay White Radiance,15313
international,Root Category,Special Promotion,Brands,Olay,Olay Total Effect,,,7.27,15314,Olay Total Effect,15314
international,Root Category,Lazada Deals,"Toys, Kids, and Babies Ramadhan Sale",,,,,7.27,15315,"Toys, Kids, and Babies Ramadhan Sale",15315
international,Root Category,Lazada Deals,Pampers Promo,,,,,7.27,15316,Pampers Promo,#N/A
international,Root Category,Lazada Deals,Ramadhan Sale Fashion Deals,,,,,7.27,15317,Ramadhan Sale Fashion Deals,#N/A
international,Root Category,Special Promotion,Brands,Panasonic Store,,,,7.27,15318,Panasonic Store,#N/A
international,Root Category,Motors,Automotive,Motorcycle & ATV,Motorcycles,,,0.9,15320,Motorcycles,#N/A
international,Root Category,Motors,Automotive,Motorcycle & ATV,Motorcycles,Non-electrical,,0.9,15321,Non-electrical,#N/A
international,Root Category,Motors,Automotive,Motorcycle & ATV,Motorcycles,Electrical,,0.9,15322,Electrical,#N/A
international,Root Category,"Media, Music & Books",Musical Instruments,Keyboards & Pianos,Acoustic Pianos,,,7.27,15323,Acoustic Pianos,#N/A
international,Root Category,Lazada Deals,Ramadhan Sale Subsidized,,,,,7.27,15324,Ramadhan Sale Subsidized,15324
international,Root Category,Lazada Deals,Ramadhan Buatan,,,,,7.27,15325,Ramadhan Buatan,15325
international,Root Category,Lazada Deals,Perlengkapan Sholat Ramadhan,,,,,7.27,15326,Perlengkapan Sholat Ramadhan,15326
international,Root Category,Lazada Deals,Ramadhan Pastel,,,,,7.27,15327,Ramadhan Pastel,15327
international,Root Category,Lazada Deals,Tampil Macho Ramadhan,,,,,7.27,15328,Tampil Macho Ramadhan,15328
international,Root Category,Special Promotion,Brands,Laneige Official Store,,,,7.27,15329,Laneige Official Store,15329
international,Root Category,Special Promotion,Brands,Laneige Official Store,Make Up Laneige,,,7.27,15330,Make Up Laneige,15330
international,Root Category,Special Promotion,Brands,Laneige Official Store,Perawatan Kulit Laneige,,,7.27,15331,Perawatan Kulit Laneige,15331
international,Root Category,Lazada Deals,Demam Bola,,,,,7.27,15332,Demam Bola,15332
international,Root Category,Lazada Deals,Demam Bola,Tonton HD,,,,7.27,15333,Tonton HD,15333
international,Root Category,Lazada Deals,Demam Bola,Rumah Nyaman,,,,7.27,15334,Rumah Nyaman,15334
international,Root Category,Lazada Deals,Demam Bola,Tampil Seperti Pro,,,,7.27,15335,Tampil Seperti Pro,15335
international,Root Category,Lazada Deals,Demam Bola,Sehat dan Bugar,,,,7.27,15336,Sehat dan Bugar,15336
international,Root Category,Special Promotion,Brands,Transcend Store,,,,7.27,15337,Transcend Store,15337
international,Root Category,Special Promotion,Brands,Stabilo Datascrip,,,,7.27,15338,Stabilo Datascrip,15338
international,Root Category,Lazada Deals,WSJ Mini Campaign Ramadhan,,,,,7.27,15339,WSJ Mini Campaign Ramadhan,15339
international,Root Category,Lazada Deals,WSJ Mini Campaign Ramadhan,Buy 1 Get 1,,,,7.27,15340,Buy 1 Get 1,15340
international,Root Category,Lazada Deals,WSJ Mini Campaign Ramadhan,Branded Sunglasses Below 999k,,,,7.27,15341,Branded Sunglasses Below 999k,15341
international,Root Category,Lazada Deals,WSJ Mini Campaign Ramadhan,Last Piece,,,,7.27,15342,Last Piece,15342
international,Root Category,Special Promotion,Clearance Sale,Clearance Fashion,,,,7.27,15343,Clearance Fashion,15343
international,Root Category,Special Promotion,Clearance Sale,Clearance Sale Home,,,,7.27,15344,Clearance Sale Home,15344
international,Root Category,Lazada Deals,Promo Partner Ramadhan,Mandiri Ramadhan,,,,7.27,15345,Mandiri Ramadhan,15345
international,Root Category,Lazada Deals,Pawai Ramadhan,,,,,7.27,15346,Pawai Ramadhan,15346
international,Root Category,Lazada Deals,Ramadhan Sale Kebersamaan,,,,,7.27,15347,Ramadhan Sale Kebersamaan,15347
international,Root Category,Special Promotion,Brands,Canon Datascrip,,,,7.27,15348,Canon Datascrip,15348
international,Root Category,Lazada Deals,Ovomaltine Ramadhan,,,,,7.27,15349,Ovomaltine Ramadhan,15349
international,Root Category,Lazada Deals,Ramadhan Sale Anak,,,,,7.27,15350,Ramadhan Sale Anak,15350
international,Root Category,Lazada Deals,Bose Store Promo,,,,,7.27,15351,Bose Store Promo,15351
international,Root Category,Lazada Deals,Bose Store New Arrival,,,,,7.27,15352,Bose Store New Arrival,15352
international,Root Category,Lazada Deals,Ramadhan Sale Rayakan Keluarga,,,,,7.27,15353,Ramadhan Sale Rayakan Keluarga,15353
international,Root Category,Special Promotion,Brands,3M Indonesia,,,,7.27,15354,3M Indonesia,15354
international,Root Category,Special Promotion,Brands,Stabilo Datascrip,Stabilo Boss,,,7.27,15355,Stabilo Boss,15355
international,Root Category,Special Promotion,Brands,Stabilo Datascrip,Stabilo Point 88,,,7.27,15356,Stabilo Point 88,15356
international,Root Category,Special Promotion,Brands,Stabilo Datascrip,Stabilo Exam Grade,,,7.27,15357,Stabilo Exam Grade,15357
international,Root Category,Special Promotion,Brands,Wacoal Official Store,,,,7.27,15358,Wacoal Official Store,15358
international,Root Category,Special Promotion,Brands,Wacoal Official Store,Wacoal Sportswear,,,7.27,15359,Wacoal Sportswear,15359
international,Root Category,Special Promotion,Brands,Wacoal Official Store,Wacoal Lazada,,,7.27,15360,Wacoal Lazada,15360
international,Root Category,Special Promotion,Brands,Sharp,,,,7.27,15361,Sharp,15361
international,Root Category,Lazada Deals,Ramadhan Sale Best Deals,,,,,7.27,15362,Ramadhan Sale Best Deals,15362
international,Root Category,Lazada Deals,Ramadhan Sale Pulsa,,,,,7.27,15363,Ramadhan Sale Pulsa,15363
international,Root Category,Lazada Deals,Lenovo K5 Plus,,,,,7.27,15364,Lenovo K5 Plus,15364
international,Root Category,Special Promotion,Brands,The Body Shop Official Store,Spa,,,7.27,15365,Spa,15365
international,Root Category,Special Promotion,Brands,The Body Shop Official Store,Fragrance,,,7.27,15366,Fragrance,15366
international,Root Category,Special Promotion,Brands,3M Indonesia,3M,,,7.27,15367,3M,15367
international,Root Category,Special Promotion,Brands,3M Indonesia,Home Care and Improvement,,,7.27,15368,Home Care and Improvement,15368
international,Root Category,Special Promotion,Brands,3M Indonesia,Office and Study,,,7.27,15369,Office and Study,15369
international,Root Category,Special Promotion,Brands,3M Indonesia,Healthcare,,,7.27,15370,Healthcare,15370
international,Root Category,Special Promotion,Brands,3M Indonesia,Automotive,,,7.27,15371,Automotive,15371
international,Root Category,Special Promotion,Brands,Samsung,Smartphone,,,7.27,15372,Smartphone,15372
international,Root Category,Special Promotion,Brands,Samsung,Tablet,,,7.27,15373,Tablet,15373
international,Root Category,Special Promotion,Brands,Samsung,Wearable & Accessories,,,7.27,15374,Wearable & Accessories,15374
international,Root Category,Special Promotion,Brands,Samsung,Televisi & Audio,,,7.27,15375,Televisi & Audio,15375
international,Root Category,Special Promotion,Brands,Samsung,Elektronik Rumah Tangga,,,7.27,15376,Elektronik Rumah Tangga,15376
international,Root Category,Special Promotion,Brands,Samsung,Monitor & Printer,,,7.27,15377,Monitor & Printer,15377
international,Root Category,Lazada Deals,Seller Terbaik 2,,,,,7.27,15378,Seller Terbaik 2,15378
international,Root Category,Mobiles & Tablets,Accessories,Batteries & Chargers,Chargers,Wired Chargers,,5.45,15379,Wired Chargers,15379
international,Root Category,Mobiles & Tablets,Accessories,Batteries & Chargers,Chargers,Wireless Chargers,,5.45,15380,Wireless Chargers,15380
international,Root Category,Lazada Deals,Ramadhan Sale Abadikan,,,,,7.27,15381,Ramadhan Sale Abadikan,15381
international,Root Category,Lazada Deals,Ramadhan Sale Keluarga,,,,,7.27,15382,Ramadhan Sale Keluarga,15382
international,Root Category,Lazada Deals,Ramadhan Sale Mudik,,,,,7.27,15383,Ramadhan Sale Mudik,15383
international,Root Category,Lazada Deals,Top Picks Ramadhan,,,,,7.27,15384,Top Picks Ramadhan,15384
international,Root Category,Special Promotion,Brands,Transcend Store,Transcend Store SSD,,,7.27,15385,Transcend Store SSD,15385
international,Root Category,Special Promotion,Brands,Transcend Store,Transcend Store HDD,,,7.27,15386,Transcend Store HDD,15386
international,Root Category,Special Promotion,Brands,Transcend Store,Transced Store Apple Solution,,,7.27,15387,Transced Store Apple Solution,15387
international,Root Category,Lazada Deals,Lenovo Vibe C,,,,,7.27,15388,Lenovo Vibe C,15388
international,Root Category,Lazada Deals,VR Combo,,,,,7.27,15389,VR Combo,15389
international,Root Category,Lazada Deals,Indosat Ramadhan,,,,,7.27,15390,Indosat Ramadhan,15390
international,Root Category,Special Promotion,Brands,Transcend Store,Transcend Store MMC,,,7.27,15391,Transcend Store MMC,15391
international,Root Category,Lazada Deals,DJI Ramadhan,,,,,7.27,15392,DJI Ramadhan,15392
international,Root Category,Special Promotion,Brands,Disney Shop,Back To School,,,7.27,15393,Back To School,15393
international,Root Category,Lazada Deals,UC Deals,,,,,7.27,15394,UC Deals,15394
international,Root Category,Lazada Deals,Asus Zenpower Pro,,,,,7.27,15395,Asus Zenpower Pro,15395
international,Root Category,Lazada Deals,Berani Matahari,,,,,7.27,15397,Berani Matahari,15397
international,Root Category,Lazada Deals,P&G Promo,,,,,7.27,15398,P&G Promo,15398
international,Root Category,Special Promotion,Brands,Logitech Store,,,,7.27,15399,Logitech Store,15399
international,Root Category,Special Promotion,Brands,Dremel,,,,7.27,15400,Dremel,15400
international,Root Category,Special Promotion,Brands,Disney Shop,Disney Shop Ramadhan,,,7.27,15401,Disney Shop Ramadhan,15401
international,Root Category,Special Promotion,Brands,Scholl Official Store,,,,7.27,15402,Scholl Official Store,15402
international,Root Category,Special Promotion,Brands,Maybelline,Maybelline Face,,,7.27,15403,Maybelline Face,15403
international,Root Category,Special Promotion,Brands,Maybelline,Maybelline Eyes,,,7.27,15404,Maybelline Eyes,15404
international,Root Category,Special Promotion,Brands,Maybelline,Maybelline Lips,,,7.27,15405,Maybelline Lips,15405
international,Root Category,Special Promotion,Brands,Maybelline,Maybelline Nails,,,7.27,15406,Maybelline Nails,15406
international,Root Category,Lazada Deals,Samsung Ramadhan 1,,,,,7.27,15407,Samsung Ramadhan 1,15407
international,Root Category,Lazada Deals,Samsung Ramadhan 2,,,,,7.27,15408,Samsung Ramadhan 2,15408
international,Root Category,Lazada Deals,RB Store,Dettol Gold,,,,7.27,15409,Dettol Gold,15409
international,Root Category,Special Promotion,Brands,Watsons,Watsons Radiant,,,7.27,15410,Watsons Radiant,15410
international,Root Category,Special Promotion,Brands,Watsons,Watsons Wardah,,,7.27,15411,Watsons Wardah,15411
international,Root Category,Special Promotion,Brands,Watsons,Watsons Tas,,,7.27,15412,Watsons Tas,15412
international,Root Category,Special Promotion,Promo Partner,BCA,,,,7.27,15413,BCA,15413
international,Root Category,Lazada Deals,Back To School,,,,,7.27,15414,Back To School,15414
