id_shipping_fee_rate_card_kg,origin,leadtime,destination_zone,rounding,weight_break,flat_rate,step_rate,is_live
8355271,"East Java",Standard,2618,0.10,1.00,0.00,0.00,1
8355272,"East Java",Standard,2618,1.00,999999.00,0.00,93000.00,1
8355273,"East Java",Standard,2619,0.10,1.00,0.00,0.00,1
8355274,"East Java",Standard,2619,1.00,999999.00,0.00,93000.00,1
8355275,"East Java",Standard,262,0.10,1.00,0.00,0.00,1
8355276,"East Java",Standard,262,1.00,999999.00,0.00,73000.00,1
8355277,"East Java",Standard,2620,0.10,1.00,0.00,0.00,1
8355278,"East Java",Standard,2620,1.00,999999.00,0.00,139000.00,1
8355279,"East Java",Standard,2621,0.10,1.00,0.00,0.00,1
8355280,"East Java",Standard,2621,1.00,999999.00,0.00,139000.00,1
8355281,"East Java",Standard,2622,0.10,1.00,0.00,0.00,1
8355282,"East Java",Standard,2622,1.00,999999.00,0.00,93000.00,1
8355283,"East Java",Standard,2623,0.10,1.00,0.00,0.00,1
8355284,"East Java",Standard,2623,1.00,999999.00,0.00,93000.00,1
8355285,"East Java",Standard,2624,0.10,1.00,0.00,0.00,1
8355286,"East Java",Standard,2624,1.00,999999.00,0.00,93000.00,1
8355287,"East Java",Standard,2625,0.10,1.00,0.00,0.00,1
8355288,"East Java",Standard,2625,1.00,999999.00,0.00,93000.00,1
8355289,"East Java",Standard,2626,0.10,1.00,0.00,0.00,1
8355290,"East Java",Standard,2626,1.00,999999.00,0.00,139000.00,1
8355291,"East Java",Standard,2627,0.10,1.00,0.00,0.00,1
8355292,"East Java",Standard,2627,1.00,999999.00,0.00,93000.00,1
8355293,"East Java",Standard,2628,0.10,1.00,0.00,0.00,1
8355294,"East Java",Standard,2628,1.00,999999.00,0.00,139000.00,1
8355295,"East Java",Standard,2629,0.10,1.00,0.00,0.00,1
8355296,"East Java",Standard,2629,1.00,999999.00,0.00,93000.00,1
8355297,"East Java",Standard,263,0.10,1.00,0.00,0.00,1
8355298,"East Java",Standard,263,1.00,999999.00,0.00,58000.00,1
8355299,"East Java",Standard,2630,0.10,1.00,0.00,0.00,1
8355300,"East Java",Standard,2630,1.00,999999.00,0.00,93000.00,1
8355301,"East Java",Standard,2631,0.10,1.00,0.00,0.00,1
8355302,"East Java",Standard,2631,1.00,999999.00,0.00,93000.00,1
8355303,"East Java",Standard,2632,0.10,1.00,0.00,0.00,1
8355304,"East Java",Standard,2632,1.00,999999.00,0.00,93000.00,1
8355305,"East Java",Standard,2633,0.10,1.00,0.00,0.00,1
8355306,"East Java",Standard,2633,1.00,999999.00,0.00,74000.00,1
8355307,"East Java",Standard,2634,0.10,1.00,0.00,0.00,1
8355308,"East Java",Standard,2634,1.00,999999.00,0.00,93000.00,1
8355309,"East Java",Standard,2635,0.10,1.00,0.00,0.00,1
8355310,"East Java",Standard,2635,1.00,999999.00,0.00,93000.00,1
8355311,"East Java",Standard,2636,0.10,1.00,0.00,0.00,1
8355312,"East Java",Standard,2636,1.00,999999.00,0.00,93000.00,1
8355313,"East Java",Standard,2637,0.10,1.00,0.00,0.00,1
8355314,"East Java",Standard,2637,1.00,999999.00,0.00,93000.00,1
8355315,"East Java",Standard,2638,0.10,1.00,0.00,0.00,1
8355316,"East Java",Standard,2638,1.00,999999.00,0.00,93000.00,1
8355317,"East Java",Standard,2639,0.10,1.00,0.00,0.00,1
8355318,"East Java",Standard,2639,1.00,999999.00,0.00,93000.00,1
8355319,"East Java",Standard,264,0.10,1.00,0.00,0.00,1
8355320,"East Java",Standard,264,1.00,999999.00,0.00,73000.00,1
8355321,"East Java",Standard,2640,0.10,1.00,0.00,0.00,1
8355322,"East Java",Standard,2640,1.00,999999.00,0.00,93000.00,1
8355323,"East Java",Standard,2641,0.10,1.00,0.00,0.00,1
8355324,"East Java",Standard,2641,1.00,999999.00,0.00,93000.00,1
8355325,"East Java",Standard,2642,0.10,1.00,0.00,0.00,1
8355326,"East Java",Standard,2642,1.00,999999.00,0.00,139000.00,1
8355327,"East Java",Standard,2643,0.10,1.00,0.00,0.00,1
8355328,"East Java",Standard,2643,1.00,999999.00,0.00,93000.00,1
8355329,"East Java",Standard,2644,0.10,1.00,0.00,0.00,1
8355330,"East Java",Standard,2644,1.00,999999.00,0.00,93000.00,1
8355331,"East Java",Standard,2645,0.10,1.00,0.00,0.00,1
8355332,"East Java",Standard,2645,1.00,999999.00,0.00,93000.00,1
8355333,"East Java",Standard,2646,0.10,1.00,0.00,0.00,1
8355334,"East Java",Standard,2646,1.00,999999.00,0.00,139000.00,1
8355335,"East Java",Standard,2647,0.10,1.00,0.00,0.00,1
8355336,"East Java",Standard,2647,1.00,999999.00,0.00,93000.00,1
8355337,"East Java",Standard,2648,0.10,1.00,0.00,0.00,1
8355338,"East Java",Standard,2648,1.00,999999.00,0.00,93000.00,1
8355339,"East Java",Standard,265,0.10,1.00,0.00,0.00,1
8355340,"East Java",Standard,265,1.00,999999.00,0.00,73000.00,1
8355341,"East Java",Standard,2650,0.10,1.00,0.00,0.00,1
8355342,"East Java",Standard,2650,1.00,999999.00,0.00,139000.00,1
8355343,"East Java",Standard,2651,0.10,1.00,0.00,0.00,1
8355344,"East Java",Standard,2651,1.00,999999.00,0.00,139000.00,1
8355345,"East Java",Standard,2652,0.10,1.00,0.00,0.00,1
8355346,"East Java",Standard,2652,1.00,999999.00,0.00,139000.00,1
8355347,"East Java",Standard,2653,0.10,1.00,0.00,0.00,1
8355348,"East Java",Standard,2653,1.00,999999.00,0.00,139000.00,1
8355349,"East Java",Standard,2654,0.10,1.00,0.00,0.00,1
8355350,"East Java",Standard,2654,1.00,999999.00,0.00,139000.00,1
8355351,"East Java",Standard,2655,0.10,1.00,0.00,0.00,1
8355352,"East Java",Standard,2655,1.00,999999.00,0.00,139000.00,1
8355353,"East Java",Standard,2656,0.10,1.00,0.00,0.00,1
8355354,"East Java",Standard,2656,1.00,999999.00,0.00,139000.00,1
8355355,"East Java",Standard,2657,0.10,1.00,0.00,0.00,1
8355356,"East Java",Standard,2657,1.00,999999.00,0.00,139000.00,1
8355357,"East Java",Standard,2658,0.10,1.00,0.00,0.00,1
8355358,"East Java",Standard,2658,1.00,999999.00,0.00,139000.00,1
8355359,"East Java",Standard,2659,0.10,1.00,0.00,0.00,1
8355360,"East Java",Standard,2659,1.00,999999.00,0.00,139000.00,1
8355361,"East Java",Standard,266,0.10,1.00,0.00,0.00,1
8355362,"East Java",Standard,266,1.00,999999.00,0.00,73000.00,1
8355363,"East Java",Standard,2660,0.10,1.00,0.00,0.00,1
8355364,"East Java",Standard,2660,1.00,999999.00,0.00,139000.00,1
8355365,"East Java",Standard,2661,0.10,1.00,0.00,0.00,1
8355366,"East Java",Standard,2661,1.00,999999.00,0.00,139000.00,1
8355367,"East Java",Standard,2662,0.10,1.00,0.00,0.00,1
8355368,"East Java",Standard,2662,1.00,999999.00,0.00,139000.00,1
8355369,"East Java",Standard,2663,0.10,1.00,0.00,0.00,1
8355370,"East Java",Standard,2663,1.00,999999.00,0.00,139000.00,1
8355371,"East Java",Standard,2664,0.10,1.00,0.00,0.00,1
8355372,"East Java",Standard,2664,1.00,999999.00,0.00,74000.00,1
8355373,"East Java",Standard,2665,0.10,1.00,0.00,0.00,1
8355374,"East Java",Standard,2665,1.00,999999.00,0.00,139000.00,1
8355375,"East Java",Standard,2666,0.10,1.00,0.00,0.00,1
8355376,"East Java",Standard,2666,1.00,999999.00,0.00,139000.00,1
8355377,"East Java",Standard,2667,0.10,1.00,0.00,0.00,1
8355378,"East Java",Standard,2667,1.00,999999.00,0.00,139000.00,1
8355379,"East Java",Standard,2668,0.10,1.00,0.00,0.00,1
8355380,"East Java",Standard,2668,1.00,999999.00,0.00,139000.00,1
8355381,"East Java",Standard,2669,0.10,1.00,0.00,0.00,1
8355382,"East Java",Standard,2669,1.00,999999.00,0.00,139000.00,1
8355383,"East Java",Standard,267,0.10,1.00,0.00,0.00,1
8355384,"East Java",Standard,267,1.00,999999.00,0.00,73000.00,1
8355385,"East Java",Standard,2670,0.10,1.00,0.00,0.00,1
8355386,"East Java",Standard,2670,1.00,999999.00,0.00,139000.00,1
8355387,"East Java",Standard,2672,0.10,1.00,0.00,0.00,1
8355388,"East Java",Standard,2672,1.00,999999.00,0.00,139000.00,1
8355389,"East Java",Standard,2673,0.10,1.00,0.00,0.00,1
8355390,"East Java",Standard,2673,1.00,999999.00,0.00,139000.00,1
8355391,"East Java",Standard,2674,0.10,1.00,0.00,0.00,1
8355392,"East Java",Standard,2674,1.00,999999.00,0.00,139000.00,1
8355393,"East Java",Standard,2675,0.10,1.00,0.00,0.00,1
8355394,"East Java",Standard,2675,1.00,999999.00,0.00,139000.00,1
8355395,"East Java",Standard,2676,0.10,1.00,0.00,0.00,1
8355396,"East Java",Standard,2676,1.00,999999.00,0.00,139000.00,1
8355397,"East Java",Standard,2678,0.10,1.00,0.00,0.00,1
8355398,"East Java",Standard,2678,1.00,999999.00,0.00,139000.00,1
8355399,"East Java",Standard,2679,0.10,1.00,0.00,0.00,1
8355400,"East Java",Standard,2679,1.00,999999.00,0.00,139000.00,1
8355401,"East Java",Standard,2680,0.10,1.00,0.00,0.00,1
8355402,"East Java",Standard,2680,1.00,999999.00,0.00,139000.00,1
8355403,"East Java",Standard,2681,0.10,1.00,0.00,0.00,1
8355404,"East Java",Standard,2681,1.00,999999.00,0.00,139000.00,1
8355405,"East Java",Standard,2682,0.10,1.00,0.00,0.00,1
8355406,"East Java",Standard,2682,1.00,999999.00,0.00,139000.00,1
8355407,"East Java",Standard,2683,0.10,1.00,0.00,0.00,1
8355408,"East Java",Standard,2683,1.00,999999.00,0.00,139000.00,1
8355409,"East Java",Standard,2684,0.10,1.00,0.00,0.00,1
8355410,"East Java",Standard,2684,1.00,999999.00,0.00,139000.00,1
8355411,"East Java",Standard,2685,0.10,1.00,0.00,0.00,1
8355412,"East Java",Standard,2685,1.00,999999.00,0.00,139000.00,1
8355413,"East Java",Standard,2687,0.10,1.00,0.00,0.00,1
8355414,"East Java",Standard,2687,1.00,999999.00,0.00,139000.00,1
8355415,"East Java",Standard,2688,0.10,1.00,0.00,0.00,1
8355416,"East Java",Standard,2688,1.00,999999.00,0.00,139000.00,1
8355417,"East Java",Standard,2689,0.10,1.00,0.00,0.00,1
8355418,"East Java",Standard,2689,1.00,999999.00,0.00,139000.00,1
8355419,"East Java",Standard,269,0.10,1.00,0.00,0.00,1
8355420,"East Java",Standard,269,1.00,999999.00,0.00,73000.00,1
8355421,"East Java",Standard,2690,0.10,1.00,0.00,0.00,1
8355422,"East Java",Standard,2690,1.00,999999.00,0.00,139000.00,1
8355423,"East Java",Standard,2691,0.10,1.00,0.00,0.00,1
8355424,"East Java",Standard,2691,1.00,999999.00,0.00,139000.00,1
8355425,"East Java",Standard,2692,0.10,1.00,0.00,0.00,1
8355426,"East Java",Standard,2692,1.00,999999.00,0.00,139000.00,1
8355427,"East Java",Standard,2694,0.10,1.00,0.00,0.00,1
8355428,"East Java",Standard,2694,1.00,999999.00,0.00,139000.00,1
8355429,"East Java",Standard,2695,0.10,1.00,0.00,0.00,1
8355430,"East Java",Standard,2695,1.00,999999.00,0.00,139000.00,1
8355431,"East Java",Standard,2696,0.10,1.00,0.00,0.00,1
8355432,"East Java",Standard,2696,1.00,999999.00,0.00,139000.00,1
8355433,"East Java",Standard,2697,0.10,1.00,0.00,0.00,1
8355434,"East Java",Standard,2697,1.00,999999.00,0.00,139000.00,1
8355435,"East Java",Standard,2698,0.10,1.00,0.00,0.00,1
8355436,"East Java",Standard,2698,1.00,999999.00,0.00,139000.00,1
8355437,"East Java",Standard,2699,0.10,1.00,0.00,0.00,1
8355438,"East Java",Standard,2699,1.00,999999.00,0.00,139000.00,1
8355439,"East Java",Standard,270,0.10,1.00,0.00,0.00,1
8355440,"East Java",Standard,270,1.00,999999.00,0.00,73000.00,1
8355441,"East Java",Standard,2700,0.10,1.00,0.00,0.00,1
8355442,"East Java",Standard,2700,1.00,999999.00,0.00,139000.00,1
8355443,"East Java",Standard,2701,0.10,1.00,0.00,0.00,1
8355444,"East Java",Standard,2701,1.00,999999.00,0.00,139000.00,1
8355445,"East Java",Standard,2702,0.10,1.00,0.00,0.00,1
8355446,"East Java",Standard,2702,1.00,999999.00,0.00,139000.00,1
8355447,"East Java",Standard,2703,0.10,1.00,0.00,0.00,1
8355448,"East Java",Standard,2703,1.00,999999.00,0.00,139000.00,1
8355449,"East Java",Standard,2704,0.10,1.00,0.00,0.00,1
8355450,"East Java",Standard,2704,1.00,999999.00,0.00,139000.00,1
8355451,"East Java",Standard,2705,0.10,1.00,0.00,0.00,1
8355452,"East Java",Standard,2705,1.00,999999.00,0.00,139000.00,1
8355453,"East Java",Standard,2706,0.10,1.00,0.00,0.00,1
8355454,"East Java",Standard,2706,1.00,999999.00,0.00,139000.00,1
8355455,"East Java",Standard,2707,0.10,1.00,0.00,0.00,1
8355456,"East Java",Standard,2707,1.00,999999.00,0.00,139000.00,1
8355457,"East Java",Standard,2708,0.10,1.00,0.00,0.00,1
8355458,"East Java",Standard,2708,1.00,999999.00,0.00,139000.00,1
8355459,"East Java",Standard,2709,0.10,1.00,0.00,0.00,1
8355460,"East Java",Standard,2709,1.00,999999.00,0.00,139000.00,1
8355461,"East Java",Standard,271,0.10,1.00,0.00,0.00,1
8355462,"East Java",Standard,271,1.00,999999.00,0.00,73000.00,1
8355463,"East Java",Standard,2710,0.10,1.00,0.00,0.00,1
8355464,"East Java",Standard,2710,1.00,999999.00,0.00,139000.00,1
8355465,"East Java",Standard,2711,0.10,1.00,0.00,0.00,1
8355466,"East Java",Standard,2711,1.00,999999.00,0.00,139000.00,1
8355467,"East Java",Standard,2712,0.10,1.00,0.00,0.00,1
8355468,"East Java",Standard,2712,1.00,999999.00,0.00,139000.00,1
8355469,"East Java",Standard,2713,0.10,1.00,0.00,0.00,1
8355470,"East Java",Standard,2713,1.00,999999.00,0.00,139000.00,1
8355471,"East Java",Standard,2714,0.10,1.00,0.00,0.00,1
8355472,"East Java",Standard,2714,1.00,999999.00,0.00,93000.00,1
8355473,"East Java",Standard,2716,0.10,1.00,0.00,0.00,1
8355474,"East Java",Standard,2716,1.00,999999.00,0.00,139000.00,1
8355475,"East Java",Standard,2717,0.10,1.00,0.00,0.00,1
8355476,"East Java",Standard,2717,1.00,999999.00,0.00,131000.00,1
8355477,"East Java",Standard,2718,0.10,1.00,0.00,0.00,1
8355478,"East Java",Standard,2718,1.00,999999.00,0.00,139000.00,1
8355479,"East Java",Standard,2719,0.10,1.00,0.00,0.00,1
8355480,"East Java",Standard,2719,1.00,999999.00,0.00,139000.00,1
8355481,"East Java",Standard,272,0.10,1.00,0.00,0.00,1
8355482,"East Java",Standard,272,1.00,999999.00,0.00,73000.00,1
8355483,"East Java",Standard,2720,0.10,1.00,0.00,0.00,1
8355484,"East Java",Standard,2720,1.00,999999.00,0.00,139000.00,1
8355485,"East Java",Standard,2721,0.10,1.00,0.00,0.00,1
8355486,"East Java",Standard,2721,1.00,999999.00,0.00,139000.00,1
8355487,"East Java",Standard,2723,0.10,1.00,0.00,0.00,1
8355488,"East Java",Standard,2723,1.00,999999.00,0.00,139000.00,1
8355489,"East Java",Standard,2724,0.10,1.00,0.00,0.00,1
8355490,"East Java",Standard,2724,1.00,999999.00,0.00,139000.00,1
8355491,"East Java",Standard,2725,0.10,1.00,0.00,0.00,1
8355492,"East Java",Standard,2725,1.00,999999.00,0.00,139000.00,1
8355493,"East Java",Standard,2726,0.10,1.00,0.00,0.00,1
8355494,"East Java",Standard,2726,1.00,999999.00,0.00,139000.00,1
8355495,"East Java",Standard,2727,0.10,1.00,0.00,0.00,1
8355496,"East Java",Standard,2727,1.00,999999.00,0.00,139000.00,1
8355497,"East Java",Standard,2728,0.10,1.00,0.00,0.00,1
8355498,"East Java",Standard,2728,1.00,999999.00,0.00,139000.00,1
8355499,"East Java",Standard,2729,0.10,1.00,0.00,0.00,1
8355500,"East Java",Standard,2729,1.00,999999.00,0.00,139000.00,1
8355501,"East Java",Standard,273,0.10,1.00,0.00,0.00,1
8355502,"East Java",Standard,273,1.00,999999.00,0.00,58000.00,1
8355503,"East Java",Standard,2730,0.10,1.00,0.00,0.00,1
8355504,"East Java",Standard,2730,1.00,999999.00,0.00,139000.00,1
8355505,"East Java",Standard,2732,0.10,1.00,0.00,0.00,1
8355506,"East Java",Standard,2732,1.00,999999.00,0.00,139000.00,1
8355507,"East Java",Standard,2733,0.10,1.00,0.00,0.00,1
8355508,"East Java",Standard,2733,1.00,999999.00,0.00,139000.00,1
8355509,"East Java",Standard,2734,0.10,1.00,0.00,0.00,1
8355510,"East Java",Standard,2734,1.00,999999.00,0.00,139000.00,1
8355511,"East Java",Standard,2735,0.10,1.00,0.00,0.00,1
8355512,"East Java",Standard,2735,1.00,999999.00,0.00,139000.00,1
8355513,"East Java",Standard,2736,0.10,1.00,0.00,0.00,1
8355514,"East Java",Standard,2736,1.00,999999.00,0.00,93000.00,1
8355515,"East Java",Standard,2737,0.10,1.00,0.00,0.00,1
8355516,"East Java",Standard,2737,1.00,999999.00,0.00,139000.00,1
8355517,"East Java",Standard,2738,0.10,1.00,0.00,0.00,1
8355518,"East Java",Standard,2738,1.00,999999.00,0.00,139000.00,1
8355519,"East Java",Standard,2739,0.10,1.00,0.00,0.00,1
8355520,"East Java",Standard,2739,1.00,999999.00,0.00,74000.00,1
8355521,"East Java",Standard,274,0.10,1.00,0.00,0.00,1
8355522,"East Java",Standard,274,1.00,999999.00,0.00,73000.00,1
8355523,"East Java",Standard,2740,0.10,1.00,0.00,0.00,1
8355524,"East Java",Standard,2740,1.00,999999.00,0.00,139000.00,1
8355525,"East Java",Standard,2742,0.10,1.00,0.00,0.00,1
8355526,"East Java",Standard,2742,1.00,999999.00,0.00,139000.00,1
8355527,"East Java",Standard,2743,0.10,1.00,0.00,0.00,1
8355528,"East Java",Standard,2743,1.00,999999.00,0.00,139000.00,1
8355529,"East Java",Standard,2744,0.10,1.00,0.00,0.00,1
8355530,"East Java",Standard,2744,1.00,999999.00,0.00,139000.00,1
8355531,"East Java",Standard,2745,0.10,1.00,0.00,0.00,1
8355532,"East Java",Standard,2745,1.00,999999.00,0.00,139000.00,1
8355533,"East Java",Standard,2746,0.10,1.00,0.00,0.00,1
8355534,"East Java",Standard,2746,1.00,999999.00,0.00,139000.00,1
8355535,"East Java",Standard,2747,0.10,1.00,0.00,0.00,1
8355536,"East Java",Standard,2747,1.00,999999.00,0.00,139000.00,1
8355537,"East Java",Standard,2748,0.10,1.00,0.00,0.00,1
8355538,"East Java",Standard,2748,1.00,999999.00,0.00,139000.00,1
8355539,"East Java",Standard,275,0.10,1.00,0.00,0.00,1
8355540,"East Java",Standard,275,1.00,999999.00,0.00,73000.00,1
8355541,"East Java",Standard,2750,0.10,1.00,0.00,0.00,1
8355542,"East Java",Standard,2750,1.00,999999.00,0.00,139000.00,1
8355543,"East Java",Standard,2751,0.10,1.00,0.00,0.00,1
8355544,"East Java",Standard,2751,1.00,999999.00,0.00,139000.00,1
8355545,"East Java",Standard,2752,0.10,1.00,0.00,0.00,1
8355546,"East Java",Standard,2752,1.00,999999.00,0.00,139000.00,1
8355547,"East Java",Standard,2753,0.10,1.00,0.00,0.00,1
8355548,"East Java",Standard,2753,1.00,999999.00,0.00,139000.00,1
8355549,"East Java",Standard,2754,0.10,1.00,0.00,0.00,1
8355550,"East Java",Standard,2754,1.00,999999.00,0.00,139000.00,1
8355551,"East Java",Standard,2755,0.10,1.00,0.00,0.00,1
8355552,"East Java",Standard,2755,1.00,999999.00,0.00,139000.00,1
8355553,"East Java",Standard,2757,0.10,1.00,0.00,0.00,1
8355554,"East Java",Standard,2757,1.00,999999.00,0.00,139000.00,1
8355555,"East Java",Standard,2758,0.10,1.00,0.00,0.00,1
8355556,"East Java",Standard,2758,1.00,999999.00,0.00,139000.00,1
8355557,"East Java",Standard,2759,0.10,1.00,0.00,0.00,1
8355558,"East Java",Standard,2759,1.00,999999.00,0.00,139000.00,1
8355559,"East Java",Standard,276,0.10,1.00,0.00,0.00,1
8355560,"East Java",Standard,276,1.00,999999.00,0.00,73000.00,1
8355561,"East Java",Standard,2760,0.10,1.00,0.00,0.00,1
8355562,"East Java",Standard,2760,1.00,999999.00,0.00,139000.00,1
8355563,"East Java",Standard,2761,0.10,1.00,0.00,0.00,1
8355564,"East Java",Standard,2761,1.00,999999.00,0.00,139000.00,1
8355565,"East Java",Standard,2762,0.10,1.00,0.00,0.00,1
8355566,"East Java",Standard,2762,1.00,999999.00,0.00,139000.00,1
8355567,"East Java",Standard,2763,0.10,1.00,0.00,0.00,1
8355568,"East Java",Standard,2763,1.00,999999.00,0.00,139000.00,1
8355569,"East Java",Standard,2765,0.10,1.00,0.00,0.00,1
8355570,"East Java",Standard,2765,1.00,999999.00,0.00,139000.00,1
8355571,"East Java",Standard,2766,0.10,1.00,0.00,0.00,1
8355572,"East Java",Standard,2766,1.00,999999.00,0.00,139000.00,1
8355573,"East Java",Standard,2767,0.10,1.00,0.00,0.00,1
8355574,"East Java",Standard,2767,1.00,999999.00,0.00,139000.00,1
8355575,"East Java",Standard,2768,0.10,1.00,0.00,0.00,1
8355576,"East Java",Standard,2768,1.00,999999.00,0.00,74000.00,1
8355577,"East Java",Standard,2769,0.10,1.00,0.00,0.00,1
8355578,"East Java",Standard,2769,1.00,999999.00,0.00,139000.00,1
8355579,"East Java",Standard,2770,0.10,1.00,0.00,0.00,1
8355580,"East Java",Standard,2770,1.00,999999.00,0.00,139000.00,1
8355581,"East Java",Standard,2771,0.10,1.00,0.00,0.00,1
8355582,"East Java",Standard,2771,1.00,999999.00,0.00,139000.00,1
8355583,"East Java",Standard,2772,0.10,1.00,0.00,0.00,1
8355584,"East Java",Standard,2772,1.00,999999.00,0.00,139000.00,1
8355585,"East Java",Standard,2773,0.10,1.00,0.00,0.00,1
8355586,"East Java",Standard,2773,1.00,999999.00,0.00,139000.00,1
8355587,"East Java",Standard,2775,0.10,1.00,0.00,0.00,1
8355588,"East Java",Standard,2775,1.00,999999.00,0.00,139000.00,1
8355589,"East Java",Standard,2776,0.10,1.00,0.00,0.00,1
8355590,"East Java",Standard,2776,1.00,999999.00,0.00,139000.00,1
8355591,"East Java",Standard,2777,0.10,1.00,0.00,0.00,1
8355592,"East Java",Standard,2777,1.00,999999.00,0.00,139000.00,1
8355593,"East Java",Standard,2778,0.10,1.00,0.00,0.00,1
8355594,"East Java",Standard,2778,1.00,999999.00,0.00,139000.00,1
8355595,"East Java",Standard,2779,0.10,1.00,0.00,0.00,1
8355596,"East Java",Standard,2779,1.00,999999.00,0.00,139000.00,1
8355597,"East Java",Standard,278,0.10,1.00,0.00,0.00,1
8355598,"East Java",Standard,278,1.00,999999.00,0.00,73000.00,1
8355599,"East Java",Standard,2780,0.10,1.00,0.00,0.00,1
8355600,"East Java",Standard,2780,1.00,999999.00,0.00,139000.00,1
8355601,"East Java",Standard,2781,0.10,1.00,0.00,0.00,1
8355602,"East Java",Standard,2781,1.00,999999.00,0.00,139000.00,1
8355603,"East Java",Standard,2782,0.10,1.00,0.00,0.00,1
8355604,"East Java",Standard,2782,1.00,999999.00,0.00,139000.00,1
8355605,"East Java",Standard,2783,0.10,1.00,0.00,0.00,1
8355606,"East Java",Standard,2783,1.00,999999.00,0.00,139000.00,1
8355607,"East Java",Standard,2785,0.10,1.00,0.00,0.00,1
8355608,"East Java",Standard,2785,1.00,999999.00,0.00,139000.00,1
8355609,"East Java",Standard,2786,0.10,1.00,0.00,0.00,1
8355610,"East Java",Standard,2786,1.00,999999.00,0.00,139000.00,1
8355611,"East Java",Standard,2787,0.10,1.00,0.00,0.00,1
8355612,"East Java",Standard,2787,1.00,999999.00,0.00,139000.00,1
8355613,"East Java",Standard,2788,0.10,1.00,0.00,0.00,1
8355614,"East Java",Standard,2788,1.00,999999.00,0.00,139000.00,1
8355615,"East Java",Standard,2789,0.10,1.00,0.00,0.00,1
8355616,"East Java",Standard,2789,1.00,999999.00,0.00,139000.00,1
8355617,"East Java",Standard,279,0.10,1.00,0.00,0.00,1
8355618,"East Java",Standard,279,1.00,999999.00,0.00,73000.00,1
8355619,"East Java",Standard,2790,0.10,1.00,0.00,0.00,1
8355620,"East Java",Standard,2790,1.00,999999.00,0.00,139000.00,1
8355621,"East Java",Standard,2791,0.10,1.00,0.00,0.00,1
8355622,"East Java",Standard,2791,1.00,999999.00,0.00,74000.00,1
8355623,"East Java",Standard,2792,0.10,1.00,0.00,0.00,1
8355624,"East Java",Standard,2792,1.00,999999.00,0.00,74000.00,1
8355625,"East Java",Standard,2793,0.10,1.00,0.00,0.00,1
8355626,"East Java",Standard,2793,1.00,999999.00,0.00,74000.00,1
8355627,"East Java",Standard,2794,0.10,1.00,0.00,0.00,1
8355628,"East Java",Standard,2794,1.00,999999.00,0.00,139000.00,1
8355629,"East Java",Standard,2795,0.10,1.00,0.00,0.00,1
8355630,"East Java",Standard,2795,1.00,999999.00,0.00,139000.00,1
8355631,"East Java",Standard,2796,0.10,1.00,0.00,0.00,1
8355632,"East Java",Standard,2796,1.00,999999.00,0.00,139000.00,1
8355633,"East Java",Standard,2797,0.10,1.00,0.00,0.00,1
8355634,"East Java",Standard,2797,1.00,999999.00,0.00,139000.00,1
8355635,"East Java",Standard,2798,0.10,1.00,0.00,0.00,1
8355636,"East Java",Standard,2798,1.00,999999.00,0.00,139000.00,1
8355637,"East Java",Standard,2799,0.10,1.00,0.00,0.00,1
8355638,"East Java",Standard,2799,1.00,999999.00,0.00,139000.00,1
8355639,"East Java",Standard,280,0.10,1.00,0.00,0.00,1
8355640,"East Java",Standard,280,1.00,999999.00,0.00,73000.00,1
8355641,"East Java",Standard,2800,0.10,1.00,0.00,0.00,1
8355642,"East Java",Standard,2800,1.00,999999.00,0.00,139000.00,1
8355643,"East Java",Standard,2801,0.10,1.00,0.00,0.00,1
8355644,"East Java",Standard,2801,1.00,999999.00,0.00,139000.00,1
8355645,"East Java",Standard,2802,0.10,1.00,0.00,0.00,1
8355646,"East Java",Standard,2802,1.00,999999.00,0.00,139000.00,1
8355647,"East Java",Standard,2803,0.10,1.00,0.00,0.00,1
8355648,"East Java",Standard,2803,1.00,999999.00,0.00,139000.00,1
8355649,"East Java",Standard,2804,0.10,1.00,0.00,0.00,1
8355650,"East Java",Standard,2804,1.00,999999.00,0.00,139000.00,1
8355651,"East Java",Standard,2805,0.10,1.00,0.00,0.00,1
8355652,"East Java",Standard,2805,1.00,999999.00,0.00,139000.00,1
8355653,"East Java",Standard,2806,0.10,1.00,0.00,0.00,1
8355654,"East Java",Standard,2806,1.00,999999.00,0.00,139000.00,1
8355655,"East Java",Standard,2807,0.10,1.00,0.00,0.00,1
8355656,"East Java",Standard,2807,1.00,999999.00,0.00,139000.00,1
8355657,"East Java",Standard,2809,0.10,1.00,0.00,0.00,1
8355658,"East Java",Standard,2809,1.00,999999.00,0.00,139000.00,1
8355659,"East Java",Standard,281,0.10,1.00,0.00,0.00,1
8355660,"East Java",Standard,281,1.00,999999.00,0.00,73000.00,1
8355661,"East Java",Standard,2810,0.10,1.00,0.00,0.00,1
8355662,"East Java",Standard,2810,1.00,999999.00,0.00,93000.00,1
8355663,"East Java",Standard,2811,0.10,1.00,0.00,0.00,1
8355664,"East Java",Standard,2811,1.00,999999.00,0.00,139000.00,1
8355665,"East Java",Standard,2812,0.10,1.00,0.00,0.00,1
8355666,"East Java",Standard,2812,1.00,999999.00,0.00,139000.00,1
8355667,"East Java",Standard,2813,0.10,1.00,0.00,0.00,1
8355668,"East Java",Standard,2813,1.00,999999.00,0.00,93000.00,1
8355669,"East Java",Standard,2814,0.10,1.00,0.00,0.00,1
