Tax Class,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,General Commission,Lookup Cat. ID,Lookup Cat. Name,asd
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Sports Play,Volleyball,Protective Gear,,5.45,13857,Protective Gear,1
local,Root Category,Baby & Toddler,"Baby & Toddler Toys	",Stick Horses,,,,4.54,13858,Stick Horses,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Sports Play,Volleyball,Sets,,5.45,13859,Sets,1
local,Root Category,Baby & Toddler,"Baby & Toddler Toys	",Teaching Clocks,,,,4.54,13860,Teaching Clocks,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,,,,5.45,13861,Toys Sports,1
local,Root Category,Baby & Toddler,Gifts,,,,,4.54,13862,Gifts,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Baseball,,,5.45,13863,Toy Baseball,1
local,Root Category,Baby & Toddler,Gifts,"Albums, Frames & Journals	",,,,4.54,13864,"Albums, Frames & Journals	",1
local,Root Category,Baby & Toddler,Gifts,"Albums, Frames & Journals	",Albums,,,4.54,13865,Albums,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Basketball,,,5.45,13866,Toy Basketball,1
local,Root Category,Baby & Toddler,Gifts,"Albums, Frames & Journals	",Frames,,,4.54,13867,Frames,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Football,,,5.45,13868,Toy Football,1
local,Root Category,Baby & Toddler,Gifts,"Albums, Frames & Journals	",Journals,,,4.54,13869,Journals,1
local,Root Category,Baby & Toddler,Gifts,Gift Baskets,,,,4.54,13870,Gift Baskets,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Golf,,,5.45,13871,Toy Golf,1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,,,,4.54,13872,Gift Sets,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Hockey,,,5.45,13873,Toy Hockey,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Toys Sports,Toy Soccer,,,5.45,13874,Toy Soccer,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Trampolines,,,,5.45,13875,Trampolines,1
local,Root Category,Toys & Games,"Sports & Outdoor Play	",Yo-yos & Kendamas,,,,5.45,13876,Yo-yos & Kendamas,1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Bathing,,,4.54,13877,Bathing,1
local,Root Category,Toys & Games,"Stuffed Toys	",,,,,5.45,13878,"Stuffed Toys	",1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Bedding,,,4.54,13879,Bedding,1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Diapering,,,4.54,13880,Diapering,1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Feeding,,,4.54,13881,Feeding,1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Nursery Decor,,,4.54,13882,Nursery Decor,1
local,Root Category,Toys & Games,"Stuffed Toys	","Plush Backpacks & Purses	",,,,5.45,13883,"Plush Backpacks & Purses	",1
local,Root Category,Baby & Toddler,Gifts,Gift Sets,Toy Sets,,,4.54,13884,Toy Sets,1
local,Root Category,Toys & Games,"Stuffed Toys	",Plush Cats,,,,5.45,13885,Plush Cats,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,,,,4.54,13886,Keepsakes,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Bronzed Baby Shoes,,,4.54,13887,Bronzed Baby Shoes,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Hand & Footprint Makers,,,4.54,13888,Hand & Footprint Makers,1
local,Root Category,Toys & Games,"Stuffed Toys	",Plush Dogs,,,,5.45,13889,Plush Dogs,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Keepsake Boxes & Tins,,,4.54,13890,Keepsake Boxes & Tins,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Keepsake Frames,,,4.54,13891,Keepsake Frames,1
local,Root Category,Toys & Games,"Stuffed Toys	",Plush Pillows,,,,5.45,13892,Plush Pillows,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Keepsake Rattles,,,4.54,13893,Keepsake Rattles,1
local,Root Category,Toys & Games,"Stuffed Toys	",Plush Ponies,,,,5.45,13894,Plush Ponies,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Silver Baby Spoons,,,4.54,13895,Silver Baby Spoons,1
local,Root Category,Toys & Games,"Stuffed Toys	",Plush Puppets,,,,5.45,13896,Plush Puppets,1
local,Root Category,Baby & Toddler,Gifts,Keepsakes,Christening,,,4.54,13897,Christening,1
local,Root Category,Baby & Toddler,"Maternity Care	",,,,,4.54,13898,"Maternity Care	",1
local,Root Category,Baby & Toddler,"Maternity Care	","Maternity Accessories	",,,,4.54,13899,"Maternity Accessories	",1
local,Root Category,Baby & Toddler,"Maternity Care	","Maternity Accessories	",Supporting Belts,,,4.54,13900,Supporting Belts,1
local,Root Category,Toys & Games,"Stuffed Toys	","Teddy Bear Clothes	",,,,5.45,13901,"Teddy Bear Clothes	",1
local,Root Category,Baby & Toddler,"Maternity Care	","Maternity Accessories	","Breast Pads & Nipple Shield	",,,4.54,13902,"Breast Pads & Nipple Shield	",1
local,Root Category,Baby & Toddler,"Maternity Care	","Moisturizers & Creams	",,,,4.54,13903,"Moisturizers & Creams	",1
local,Root Category,Toys & Games,"Stuffed Toys	",Teddy Bears,,,,5.45,13904,Teddy Bears,1
local,Root Category,Baby & Toddler,"Maternity Care	","Maternity Accessories	",Pregnancy Pillows,,,4.54,13905,Pregnancy Pillows,1
local,Root Category,Baby & Toddler,"Maternity Care	",Maternity Wear,,,,4.54,13906,Maternity Wear,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",,,,,5.45,13907,"Remote Control & Play Vehicles		",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	",,,,,7.27,13908,"Clothing & Accessories	",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",,,,7.27,13909,"New Born Unisex (0 - 6 mnths)	",1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",Die-Cast Vehicles,,,,5.45,13910,Die-Cast Vehicles,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",Bodysuits & One-Pieces,,,7.27,13911,Bodysuits & One-Pieces,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",Sweaters & Fleece,,,7.27,13912,Sweaters & Fleece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",Bottoms,,,7.27,13913,Bottoms,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Drones & Accessories	",,,,5.45,13914,"Drones & Accessories	",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",Sets & Packs,,,7.27,13915,Sets & Packs,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","New Born Unisex (0 - 6 mnths)	",Accessories,,,7.27,13916,Accessories,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Drones & Accessories	",Drones & Quadcopters,,,5.45,13917,Drones & Quadcopters,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",,,,7.27,13918,"Baby Girls (6 mnths - 3yrs)	",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,,,7.27,13919,Clothing,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Drones & Accessories	",Accessories & Batteries,,,5.45,13920,Accessories & Batteries,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Body Suits,,7.27,13921,Body Suits,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Clothing Sets,,7.27,13922,Clothing Sets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Dresses,,7.27,13923,Dresses,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Play Trains & Railway Sets	",,,,5.45,13924,"Play Trains & Railway Sets	",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Tops & Tees,,7.27,13925,Tops & Tees,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Tops & Tees,Tops & Tank Tees,7.27,13926,Tops & Tank Tees,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Tops & Tees,Blouses & Polos,7.27,13927,Blouses & Polos,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Tops & Tees,Sweaters & Fleece,7.27,13928,Sweaters & Fleece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Tops & Tees,Hoodies,7.27,13929,Hoodies,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,,,7.27,13930,Bottoms,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Jeans,,7.27,13931,Jeans,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Leggings,,7.27,13932,Leggings,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Overalls,,7.27,13933,Overalls,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Pants,,7.27,13934,Pants,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Shorts,,7.27,13935,Shorts,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Bottoms,Skirts,,7.27,13936,Skirts,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,,7.27,13937,Jackets & Coats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,Fleece,7.27,13938,Fleece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,Jackets,7.27,13939,Jackets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,Rain Wear,7.27,13940,Rain Wear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,Vests,7.27,13941,Vests,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Jackets & Coats,Coats,7.27,13942,Coats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Sleepwear,,7.27,13943,Sleepwear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Sleepwear,Pyjama sets,7.27,13944,Pyjama sets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Sleepwear,Blanket Sleepers,7.27,13945,Blanket Sleepers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Sleepwear,Nightgown & Robes,7.27,13946,Nightgown & Robes,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Sleepwear,Sleepsacks,7.27,13947,Sleepsacks,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Undershirt & camisoles,,7.27,13948,Undershirt & camisoles,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Training pants,,7.27,13949,Training pants,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Swim Wear,,,7.27,13950,Swim Wear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Swim Wear,One-Piece,,7.27,13951,One-Piece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Swim Wear,Two-Piece,,7.27,13952,Two-Piece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Swim Wear,Cover-ups,,7.27,13953,Cover-ups,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Swim Wear,Sun-suits,,7.27,13954,Sun-suits,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,,7.27,13955,Shoes,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Sports,7.27,13956,Sports,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Boots,7.27,13957,Boots,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Flats,7.27,13958,Flats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Sandals,7.27,13959,Sandals,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Slippers,7.27,13960,Slippers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Clothing,Shoes,Sneakers,7.27,13961,Sneakers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,,,7.27,13962,Accessories,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Gloves & Mittens,,7.27,13963,Gloves & Mittens,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Hats & Caps,,7.27,13964,Hats & Caps,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Hair accessories,,7.27,13965,Hair accessories,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Socks,,7.27,13966,Socks,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Tights & Leg Warmers,,7.27,13967,Tights & Leg Warmers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Sunglasses,,7.27,13968,Sunglasses,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Girls (6 mnths - 3yrs)	",Accessories,Christening,,7.27,13969,Christening,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",,,,7.27,13970,"Baby Boys (6 mnths - 3 yrs)	",1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,,,7.27,13971,Clothing,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Body Suits,,7.27,13972,Body Suits,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Clothing Sets,,7.27,13973,Clothing Sets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Tops & Tees,,7.27,13974,Tops & Tees,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Tops & Tees,Tops & Tank Tees,7.27,13975,Tops & Tank Tees,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Tops & Tees,Polos,7.27,13976,Polos,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Tops & Tees,Sweaters & Fleece,7.27,13977,Sweaters & Fleece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Tops & Tees,Hoodies,7.27,13978,Hoodies,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,,7.27,13979,Bottoms,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,Jeans,7.27,13980,Jeans,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,Leggings,7.27,13981,Leggings,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,Overalls,7.27,13982,Overalls,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,Pants,7.27,13983,Pants,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Bottoms,Shorts,7.27,13984,Shorts,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,,7.27,13985,Jackets & Coats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,Fleece,7.27,13986,Fleece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,Jackets,7.27,13987,Jackets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,Rain Wear,7.27,13988,Rain Wear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,Vests,7.27,13989,Vests,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Jackets & Coats,Coats,7.27,13990,Coats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Sleepwear,,7.27,13991,Sleepwear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Sleepwear,Pyjama sets,7.27,13992,Pyjama sets,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Sleepwear,Blanket Sleepers,7.27,13993,Blanket Sleepers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Sleepwear,Nightgown & Robes,7.27,13994,Nightgown & Robes,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Sleepwear,Sleepsacks,7.27,13995,Sleepsacks,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Undershirts & camisoles,,7.27,13996,Undershirts & camisoles,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Clothing,Training pants,,7.27,13997,Training pants,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Swim Wear,,,7.27,13998,Swim Wear,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Swim Wear,One-Piece,,7.27,13999,One-Piece,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Swim Wear,Two-Piece,,7.27,14000,Two-Piece,1
local,Root Category,Lazada Deals,My Telkomsel,,,,,7.27,14001,My Telkomsel,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Swim Wear,Cover-ups,,7.27,14002,Cover-ups,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Swim Wear,Sun-suits,,7.27,14003,Sun-suits,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,,,7.27,14004,Shoes,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Sports,,7.27,14005,Sports,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Boots,,7.27,14006,Boots,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Flats,,7.27,14007,Flats,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Sandals,,7.27,14008,Sandals,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Slippers,,7.27,14009,Slippers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Shoes,Sneakers,,7.27,14010,Sneakers,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,,,7.27,14011,Accessories,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,Gloves & Mittens,,7.27,14012,Gloves & Mittens,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,Hats & Caps,,7.27,14013,Hats & Caps,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,Socks,,7.27,14014,Socks,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,Sunglasses,,7.27,14015,Sunglasses,1
local,Root Category,Baby & Toddler,"Clothing & Accessories	","Baby Boys (6 mnths - 3 yrs)	",Accessories,Christening,,7.27,14016,Christening,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Play Trains & Railway Sets	",Buidings & Scenery,,,5.45,14017,Buidings & Scenery,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Play Trains & Railway Sets	",Train Tracks,,,5.45,14018,Train Tracks,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Play Trains & Railway Sets	",Accessories,,,5.45,14019,Accessories,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","Play Trains & Railway Sets	",Train Cars & Sets,,,5.45,14020,Train Cars & Sets,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",Play Vehicles,,,,5.45,14021,Play Vehicles,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",Play Vehicles,Vehicles,,,5.45,14022,Vehicles,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",Play Vehicles,Vehicle Playsets,,,5.45,14023,Vehicle Playsets,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		",Play Vehicles,Pull-Backs,,,5.45,14024,Pull-Backs,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","RC Vehicles & Batteries	",,,,5.45,14025,"RC Vehicles & Batteries	",1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","RC Vehicles & Batteries	",Battery Packs & Chargers,,,5.45,14026,Battery Packs & Chargers,1
local,Root Category,Toys & Games,"Remote Control & Play Vehicles		","RC Vehicles & Batteries	",RC Vehicles,,,5.45,14027,RC Vehicles,1
local,Root Category,Toys & Games,"Traditional Games	",,,,,5.45,14028,"Traditional Games	",1
local,Root Category,Toys & Games,"Traditional Games	",Battling Tops,,,,5.45,14029,Battling Tops,1
local,Root Category,Toys & Games,"Traditional Games	",Board Games,,,,5.45,14030,Board Games,1
local,Root Category,Toys & Games,"Traditional Games	",Card Games,,,,5.45,14031,Card Games,1
local,Root Category,Toys & Games,"Traditional Games	",Card Games,Traditional,,,5.45,14032,Traditional,1
local,Root Category,Toys & Games,"Traditional Games	",Card Games,Magic,,,5.45,14033,Magic,1
local,Root Category,Toys & Games,"Traditional Games	",Card Games,Travel,,,5.45,14034,Travel,1
local,Root Category,Toys & Games,"Traditional Games	","Dice & Gaming Dice	",,,,5.45,14035,"Dice & Gaming Dice	",1
local,Root Category,Toys & Games,"Traditional Games	",Floor Games,,,,5.45,14036,Floor Games,1
local,Root Category,Toys & Games,"Traditional Games	",Game Collections,,,,5.45,14037,Game Collections,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",,,,5.45,14038,"Game Room Games	",1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Air Hockey,,,5.45,14039,Air Hockey,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Billiards,,,5.45,14040,Billiards,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Combination Table Games,,,5.45,14041,Combination Table Games,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Darts,,,5.45,14042,Darts,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Dome Hockey,,,5.45,14043,Dome Hockey,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Electronic Basketball,,,5.45,14044,Electronic Basketball,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Foosball,,,5.45,14045,Foosball,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Indoor Bowling,,,5.45,14046,Indoor Bowling,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Mini Table Games,,,5.45,14047,Mini Table Games,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Pinball,,,5.45,14048,Pinball,1
local,Root Category,Toys & Games,"Traditional Games	","Game Room Games	",Table Tennis,,,5.45,14049,Table Tennis,1
local,Root Category,Toys & Games,"Traditional Games	",Stacking Games,,,,5.45,14050,Stacking Games,1
local,Root Category,Toys & Games,"Traditional Games	",Tile Games,,,,5.45,14051,Tile Games,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",,,,5.45,14052,"Trading Card Games	",1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Albums,,,5.45,14053,Albums,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Cases,,,5.45,14054,Cases,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Protective Sleeves,,,5.45,14055,Protective Sleeves,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Booster Packs,,,5.45,14056,Booster Packs,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Counters,,,5.45,14057,Counters,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Gameplay Accessories,,,5.45,14058,Gameplay Accessories,1
local,Root Category,Toys & Games,"Traditional Games	","Trading Card Games	",Playmats,,,5.45,14059,Playmats,1
