id_shipping_fee_rate_card_kg,origin,leadtime,destination_zone,rounding,weight_break,flat_rate,step_rate,is_live
7948385,"DKI Jakarta",Economy,3067,0.10,1.00,46000.00,0.00,1
7948386,"DKI Jakarta",Economy,3067,1.00,999999.00,46000.00,46000.00,1
7948387,"DKI Jakarta",Standard,3068,1.00,1.00,0.00,0.00,1
7948388,"DKI Jakarta",Standard,3068,1.00,999999.00,0.00,64000.00,1
7948389,"DKI Jakarta",Economy,3068,0.10,1.00,46000.00,0.00,1
7948390,"DKI Jakarta",Economy,3068,1.00,999999.00,46000.00,46000.00,1
7948391,"DKI Jakarta",Standard,3069,1.00,1.00,0.00,0.00,1
7948392,"DKI Jakarta",Standard,3069,1.00,999999.00,0.00,64000.00,1
7948393,"DKI Jakarta",Economy,3069,0.10,1.00,46000.00,0.00,1
7948394,"DKI Jakarta",Economy,3069,1.00,999999.00,46000.00,46000.00,1
7948395,"DKI Jakarta",Standard,307,1.00,1.00,0.00,0.00,1
7948396,"DKI Jakarta",Standard,307,1.00,999999.00,0.00,75000.00,1
7948397,"DKI Jakarta",Standard,3070,1.00,1.00,0.00,0.00,1
7948398,"DKI Jakarta",Standard,3070,1.00,999999.00,0.00,64000.00,1
7948399,"DKI Jakarta",Economy,3070,0.10,1.00,46000.00,0.00,1
7948400,"DKI Jakarta",Economy,3070,1.00,999999.00,46000.00,46000.00,1
7948401,"DKI Jakarta",Standard,3071,1.00,1.00,0.00,0.00,1
7948402,"DKI Jakarta",Standard,3071,1.00,999999.00,0.00,64000.00,1
7948403,"DKI Jakarta",Economy,3071,0.10,1.00,46000.00,0.00,1
7948404,"DKI Jakarta",Economy,3071,1.00,999999.00,46000.00,46000.00,1
7948405,"DKI Jakarta",Standard,3072,1.00,1.00,0.00,0.00,1
7948406,"DKI Jakarta",Standard,3072,1.00,999999.00,0.00,64000.00,1
7948407,"DKI Jakarta",Economy,3072,0.10,1.00,46000.00,0.00,1
7948408,"DKI Jakarta",Economy,3072,1.00,999999.00,46000.00,46000.00,1
7948409,"DKI Jakarta",Standard,3073,1.00,1.00,0.00,0.00,1
7948410,"DKI Jakarta",Standard,3073,1.00,999999.00,0.00,64000.00,1
7948411,"DKI Jakarta",Economy,3073,0.10,1.00,46000.00,0.00,1
7948412,"DKI Jakarta",Economy,3073,1.00,999999.00,46000.00,46000.00,1
7948413,"DKI Jakarta",Standard,3074,1.00,1.00,0.00,0.00,1
7948414,"DKI Jakarta",Standard,3074,1.00,999999.00,0.00,64000.00,1
7948415,"DKI Jakarta",Economy,3074,0.10,1.00,46000.00,0.00,1
7948416,"DKI Jakarta",Economy,3074,1.00,999999.00,46000.00,46000.00,1
7948417,"DKI Jakarta",Standard,3076,1.00,1.00,0.00,0.00,1
7948418,"DKI Jakarta",Standard,3076,1.00,999999.00,0.00,64000.00,1
7948419,"DKI Jakarta",Economy,3076,0.10,1.00,47500.00,0.00,1
7948420,"DKI Jakarta",Economy,3076,1.00,999999.00,47500.00,47500.00,1
7948421,"DKI Jakarta",Standard,3077,1.00,1.00,0.00,0.00,1
7948422,"DKI Jakarta",Standard,3077,1.00,999999.00,0.00,64000.00,1
7948423,"DKI Jakarta",Economy,3077,0.10,1.00,47500.00,0.00,1
7948424,"DKI Jakarta",Economy,3077,1.00,999999.00,47500.00,47500.00,1
7948425,"DKI Jakarta",Standard,3078,1.00,1.00,0.00,0.00,1
7948426,"DKI Jakarta",Standard,3078,1.00,999999.00,0.00,64000.00,1
7948427,"DKI Jakarta",Economy,3078,0.10,1.00,47500.00,0.00,1
7948428,"DKI Jakarta",Economy,3078,1.00,999999.00,47500.00,47500.00,1
7948429,"DKI Jakarta",Standard,3079,1.00,1.00,0.00,0.00,1
7948430,"DKI Jakarta",Standard,3079,1.00,999999.00,0.00,64000.00,1
7948431,"DKI Jakarta",Economy,3079,0.10,1.00,47500.00,0.00,1
7948432,"DKI Jakarta",Economy,3079,1.00,999999.00,47500.00,47500.00,1
7948433,"DKI Jakarta",Standard,308,1.00,1.00,0.00,0.00,1
7948434,"DKI Jakarta",Standard,308,1.00,999999.00,0.00,50000.00,1
7948435,"DKI Jakarta",Standard,3080,1.00,1.00,0.00,0.00,1
7948436,"DKI Jakarta",Standard,3080,1.00,999999.00,0.00,64000.00,1
7948437,"DKI Jakarta",Economy,3080,0.10,1.00,47500.00,0.00,1
7948438,"DKI Jakarta",Economy,3080,1.00,999999.00,47500.00,47500.00,1
7948439,"DKI Jakarta",Standard,3081,1.00,1.00,0.00,0.00,1
7948440,"DKI Jakarta",Standard,3081,1.00,999999.00,0.00,64000.00,1
7948441,"DKI Jakarta",Economy,3081,0.10,1.00,47500.00,0.00,1
7948442,"DKI Jakarta",Economy,3081,1.00,999999.00,47500.00,47500.00,1
7948443,"DKI Jakarta",Standard,3082,1.00,1.00,0.00,0.00,1
7948444,"DKI Jakarta",Standard,3082,1.00,999999.00,0.00,64000.00,1
7948445,"DKI Jakarta",Economy,3082,0.10,1.00,47500.00,0.00,1
7948446,"DKI Jakarta",Economy,3082,1.00,999999.00,47500.00,47500.00,1
7948447,"DKI Jakarta",Standard,3083,1.00,1.00,0.00,0.00,1
7948448,"DKI Jakarta",Standard,3083,1.00,999999.00,0.00,64000.00,1
7948449,"DKI Jakarta",Economy,3083,0.10,1.00,47500.00,0.00,1
7948450,"DKI Jakarta",Economy,3083,1.00,999999.00,47500.00,47500.00,1
7948451,"DKI Jakarta",Standard,3084,1.00,1.00,0.00,0.00,1
7948452,"DKI Jakarta",Standard,3084,1.00,999999.00,0.00,64000.00,1
7948453,"DKI Jakarta",Economy,3084,0.10,1.00,47500.00,0.00,1
7948454,"DKI Jakarta",Economy,3084,1.00,999999.00,47500.00,47500.00,1
7948455,"DKI Jakarta",Standard,3085,1.00,1.00,0.00,0.00,1
7948456,"DKI Jakarta",Standard,3085,1.00,999999.00,0.00,64000.00,1
7948457,"DKI Jakarta",Economy,3085,0.10,1.00,47500.00,0.00,1
7948458,"DKI Jakarta",Economy,3085,1.00,999999.00,47500.00,47500.00,1
7948459,"DKI Jakarta",Standard,3086,1.00,1.00,0.00,0.00,1
7948460,"DKI Jakarta",Standard,3086,1.00,999999.00,0.00,64000.00,1
7948461,"DKI Jakarta",Economy,3086,0.10,1.00,47500.00,0.00,1
7948462,"DKI Jakarta",Economy,3086,1.00,999999.00,47500.00,47500.00,1
7948463,"DKI Jakarta",Standard,3088,1.00,1.00,0.00,0.00,1
7948464,"DKI Jakarta",Standard,3088,1.00,999999.00,0.00,64000.00,1
7948465,"DKI Jakarta",Standard,3089,1.00,1.00,0.00,0.00,1
7948466,"DKI Jakarta",Standard,3089,1.00,999999.00,0.00,64000.00,1
7948467,"DKI Jakarta",Standard,3090,1.00,1.00,0.00,0.00,1
7948468,"DKI Jakarta",Standard,3090,1.00,999999.00,0.00,64000.00,1
7948469,"DKI Jakarta",Standard,3091,1.00,1.00,0.00,0.00,1
7948470,"DKI Jakarta",Standard,3091,1.00,999999.00,0.00,64000.00,1
7948471,"DKI Jakarta",Standard,3092,1.00,1.00,0.00,0.00,1
7948472,"DKI Jakarta",Standard,3092,1.00,999999.00,0.00,64000.00,1
7948473,"DKI Jakarta",Standard,3093,1.00,1.00,0.00,0.00,1
7948474,"DKI Jakarta",Standard,3093,1.00,999999.00,0.00,51000.00,1
7948475,"DKI Jakarta",Standard,3094,1.00,1.00,0.00,0.00,1
7948476,"DKI Jakarta",Standard,3094,1.00,999999.00,0.00,64000.00,1
7948477,"DKI Jakarta",Standard,3095,1.00,1.00,0.00,0.00,1
7948478,"DKI Jakarta",Standard,3095,1.00,999999.00,0.00,64000.00,1
7948479,"DKI Jakarta",Standard,3096,1.00,1.00,0.00,0.00,1
7948480,"DKI Jakarta",Standard,3096,1.00,999999.00,0.00,64000.00,1
7948481,"DKI Jakarta",Standard,3097,1.00,1.00,0.00,0.00,1
7948482,"DKI Jakarta",Standard,3097,1.00,999999.00,0.00,64000.00,1
7948483,"DKI Jakarta",Standard,3098,1.00,1.00,0.00,0.00,1
7948484,"DKI Jakarta",Standard,3098,1.00,999999.00,0.00,64000.00,1
7948485,"DKI Jakarta",Standard,3099,1.00,1.00,0.00,0.00,1
7948486,"DKI Jakarta",Standard,3099,1.00,999999.00,0.00,64000.00,1
7948487,"DKI Jakarta",Standard,310,1.00,1.00,0.00,0.00,1
7948488,"DKI Jakarta",Standard,310,1.00,999999.00,0.00,50000.00,1
7948489,"DKI Jakarta",Standard,3100,1.00,1.00,0.00,0.00,1
7948490,"DKI Jakarta",Standard,3100,1.00,999999.00,0.00,64000.00,1
7948491,"DKI Jakarta",Standard,3101,1.00,1.00,0.00,0.00,1
7948492,"DKI Jakarta",Standard,3101,1.00,999999.00,0.00,64000.00,1
7948493,"DKI Jakarta",Standard,3102,1.00,1.00,0.00,0.00,1
7948494,"DKI Jakarta",Standard,3102,1.00,999999.00,0.00,64000.00,1
7948495,"DKI Jakarta",Standard,3103,1.00,1.00,0.00,0.00,1
7948496,"DKI Jakarta",Standard,3103,1.00,999999.00,0.00,64000.00,1
7948497,"DKI Jakarta",Standard,3104,1.00,1.00,0.00,0.00,1
7948498,"DKI Jakarta",Standard,3104,1.00,999999.00,0.00,64000.00,1
7948499,"DKI Jakarta",Standard,3106,1.00,1.00,0.00,0.00,1
7948500,"DKI Jakarta",Standard,3106,1.00,999999.00,0.00,64000.00,1
7948501,"DKI Jakarta",Standard,3107,1.00,1.00,0.00,0.00,1
7948502,"DKI Jakarta",Standard,3107,1.00,999999.00,0.00,64000.00,1
7948503,"DKI Jakarta",Standard,3108,1.00,1.00,0.00,0.00,1
7948504,"DKI Jakarta",Standard,3108,1.00,999999.00,0.00,51000.00,1
7948505,"DKI Jakarta",Standard,3109,1.00,1.00,0.00,0.00,1
7948506,"DKI Jakarta",Standard,3109,1.00,999999.00,0.00,51000.00,1
7948507,"DKI Jakarta",Standard,311,1.00,1.00,0.00,0.00,1
7948508,"DKI Jakarta",Standard,311,1.00,999999.00,0.00,75000.00,1
7948509,"DKI Jakarta",Standard,3110,1.00,1.00,0.00,0.00,1
7948510,"DKI Jakarta",Standard,3110,1.00,999999.00,0.00,64000.00,1
7948511,"DKI Jakarta",Standard,3111,1.00,1.00,0.00,0.00,1
7948512,"DKI Jakarta",Standard,3111,1.00,999999.00,0.00,64000.00,1
7948513,"DKI Jakarta",Standard,3112,1.00,1.00,0.00,0.00,1
7948514,"DKI Jakarta",Standard,3112,1.00,999999.00,0.00,64000.00,1
7948515,"DKI Jakarta",Standard,3114,1.00,1.00,0.00,0.00,1
7948516,"DKI Jakarta",Standard,3114,1.00,999999.00,0.00,64000.00,1
7948517,"DKI Jakarta",Standard,3115,1.00,1.00,0.00,0.00,1
7948518,"DKI Jakarta",Standard,3115,1.00,999999.00,0.00,64000.00,1
7948519,"DKI Jakarta",Standard,3116,1.00,1.00,0.00,0.00,1
7948520,"DKI Jakarta",Standard,3116,1.00,999999.00,0.00,64000.00,1
7948521,"DKI Jakarta",Standard,3117,1.00,1.00,0.00,0.00,1
7948522,"DKI Jakarta",Standard,3117,1.00,999999.00,0.00,64000.00,1
7948523,"DKI Jakarta",Standard,3118,1.00,1.00,0.00,0.00,1
7948524,"DKI Jakarta",Standard,3118,1.00,999999.00,0.00,64000.00,1
7948525,"DKI Jakarta",Standard,3119,1.00,1.00,0.00,0.00,1
7948526,"DKI Jakarta",Standard,3119,1.00,999999.00,0.00,51000.00,1
7948527,"DKI Jakarta",Standard,312,1.00,1.00,0.00,0.00,1
7948528,"DKI Jakarta",Standard,312,1.00,999999.00,0.00,50000.00,1
7948529,"DKI Jakarta",Standard,3120,1.00,1.00,0.00,0.00,1
7948530,"DKI Jakarta",Standard,3120,1.00,999999.00,0.00,64000.00,1
7948531,"DKI Jakarta",Standard,3121,1.00,1.00,0.00,0.00,1
7948532,"DKI Jakarta",Standard,3121,1.00,999999.00,0.00,64000.00,1
7948533,"DKI Jakarta",Standard,3122,1.00,1.00,0.00,0.00,1
7948534,"DKI Jakarta",Standard,3122,1.00,999999.00,0.00,64000.00,1
7948535,"DKI Jakarta",Standard,3123,1.00,1.00,0.00,0.00,1
7948536,"DKI Jakarta",Standard,3123,1.00,999999.00,0.00,51000.00,1
7948537,"DKI Jakarta",Standard,3124,1.00,1.00,0.00,0.00,1
7948538,"DKI Jakarta",Standard,3124,1.00,999999.00,0.00,64000.00,1
7948539,"DKI Jakarta",Standard,3125,1.00,1.00,0.00,0.00,1
7948540,"DKI Jakarta",Standard,3125,1.00,999999.00,0.00,51000.00,1
7948541,"DKI Jakarta",Standard,3126,1.00,1.00,0.00,0.00,1
7948542,"DKI Jakarta",Standard,3126,1.00,999999.00,0.00,64000.00,1
7948543,"DKI Jakarta",Standard,3127,1.00,1.00,0.00,0.00,1
7948544,"DKI Jakarta",Standard,3127,1.00,999999.00,0.00,64000.00,1
7948545,"DKI Jakarta",Standard,3128,1.00,1.00,0.00,0.00,1
7948546,"DKI Jakarta",Standard,3128,1.00,999999.00,0.00,64000.00,1
7948547,"DKI Jakarta",Standard,3129,1.00,1.00,0.00,0.00,1
7948548,"DKI Jakarta",Standard,3129,1.00,999999.00,0.00,64000.00,1
7948549,"DKI Jakarta",Standard,313,1.00,1.00,0.00,0.00,1
7948550,"DKI Jakarta",Standard,313,1.00,999999.00,0.00,75000.00,1
7948551,"DKI Jakarta",Standard,3130,1.00,1.00,0.00,0.00,1
7948552,"DKI Jakarta",Standard,3130,1.00,999999.00,0.00,64000.00,1
7948553,"DKI Jakarta",Standard,3131,1.00,1.00,0.00,0.00,1
7948554,"DKI Jakarta",Standard,3131,1.00,999999.00,0.00,51000.00,1
7948555,"DKI Jakarta",Standard,3132,1.00,1.00,0.00,0.00,1
7948556,"DKI Jakarta",Standard,3132,1.00,999999.00,0.00,51000.00,1
7948557,"DKI Jakarta",Standard,3133,1.00,1.00,0.00,0.00,1
7948558,"DKI Jakarta",Standard,3133,1.00,999999.00,0.00,64000.00,1
7948559,"DKI Jakarta",Standard,3134,1.00,1.00,0.00,0.00,1
7948560,"DKI Jakarta",Standard,3134,1.00,999999.00,0.00,64000.00,1
7948561,"DKI Jakarta",Standard,3135,1.00,1.00,0.00,0.00,1
7948562,"DKI Jakarta",Standard,3135,1.00,999999.00,0.00,51000.00,1
7948563,"DKI Jakarta",Standard,3136,1.00,1.00,0.00,0.00,1
7948564,"DKI Jakarta",Standard,3136,1.00,999999.00,0.00,64000.00,1
7948565,"DKI Jakarta",Standard,3137,1.00,1.00,0.00,0.00,1
7948566,"DKI Jakarta",Standard,3137,1.00,999999.00,0.00,64000.00,1
7948567,"DKI Jakarta",Standard,3138,1.00,1.00,0.00,0.00,1
7948568,"DKI Jakarta",Standard,3138,1.00,999999.00,0.00,51000.00,1
7948569,"DKI Jakarta",Standard,3139,1.00,1.00,0.00,0.00,1
7948570,"DKI Jakarta",Standard,3139,1.00,999999.00,0.00,51000.00,1
7948571,"DKI Jakarta",Standard,314,1.00,1.00,0.00,0.00,1
7948572,"DKI Jakarta",Standard,314,1.00,999999.00,0.00,75000.00,1
7948573,"DKI Jakarta",Standard,3140,1.00,1.00,0.00,0.00,1
7948574,"DKI Jakarta",Standard,3140,1.00,999999.00,0.00,51000.00,1
7948575,"DKI Jakarta",Standard,3142,1.00,1.00,0.00,0.00,1
7948576,"DKI Jakarta",Standard,3142,1.00,999999.00,0.00,64000.00,1
7948577,"DKI Jakarta",Standard,3143,1.00,1.00,0.00,0.00,1
7948578,"DKI Jakarta",Standard,3143,1.00,999999.00,0.00,64000.00,1
7948579,"DKI Jakarta",Standard,3144,1.00,1.00,0.00,0.00,1
7948580,"DKI Jakarta",Standard,3144,1.00,999999.00,0.00,64000.00,1
7948581,"DKI Jakarta",Standard,3145,1.00,1.00,0.00,0.00,1
7948582,"DKI Jakarta",Standard,3145,1.00,999999.00,0.00,51000.00,1
7948583,"DKI Jakarta",Standard,3146,1.00,1.00,0.00,0.00,1
7948584,"DKI Jakarta",Standard,3146,1.00,999999.00,0.00,64000.00,1
7948585,"DKI Jakarta",Standard,3147,1.00,1.00,0.00,0.00,1
7948586,"DKI Jakarta",Standard,3147,1.00,999999.00,0.00,64000.00,1
7948587,"DKI Jakarta",Standard,3148,1.00,1.00,0.00,0.00,1
7948588,"DKI Jakarta",Standard,3148,1.00,999999.00,0.00,64000.00,1
7948589,"DKI Jakarta",Standard,3149,1.00,1.00,0.00,0.00,1
7948590,"DKI Jakarta",Standard,3149,1.00,999999.00,0.00,64000.00,1
7948591,"DKI Jakarta",Standard,315,1.00,1.00,0.00,0.00,1
7948592,"DKI Jakarta",Standard,315,1.00,999999.00,0.00,75000.00,1
7948593,"DKI Jakarta",Standard,3150,1.00,1.00,0.00,0.00,1
7948594,"DKI Jakarta",Standard,3150,1.00,999999.00,0.00,64000.00,1
7948595,"DKI Jakarta",Standard,3151,1.00,1.00,0.00,0.00,1
7948596,"DKI Jakarta",Standard,3151,1.00,999999.00,0.00,51000.00,1
7948597,"DKI Jakarta",Standard,3152,1.00,1.00,0.00,0.00,1
7948598,"DKI Jakarta",Standard,3152,1.00,999999.00,0.00,64000.00,1
7948599,"DKI Jakarta",Standard,3153,1.00,1.00,0.00,0.00,1
7948600,"DKI Jakarta",Standard,3153,1.00,999999.00,0.00,51000.00,1
7948601,"DKI Jakarta",Standard,3154,1.00,1.00,0.00,0.00,1
7948602,"DKI Jakarta",Standard,3154,1.00,999999.00,0.00,64000.00,1
7948603,"DKI Jakarta",Standard,3155,1.00,1.00,0.00,0.00,1
7948604,"DKI Jakarta",Standard,3155,1.00,999999.00,0.00,64000.00,1
7948605,"DKI Jakarta",Standard,3156,1.00,1.00,0.00,0.00,1
7948606,"DKI Jakarta",Standard,3156,1.00,999999.00,0.00,64000.00,1
7948607,"DKI Jakarta",Standard,3157,1.00,1.00,0.00,0.00,1
7948608,"DKI Jakarta",Standard,3157,1.00,999999.00,0.00,64000.00,1
7948609,"DKI Jakarta",Standard,3158,1.00,1.00,0.00,0.00,1
7948610,"DKI Jakarta",Standard,3158,1.00,999999.00,0.00,51000.00,1
7948611,"DKI Jakarta",Standard,3159,1.00,1.00,0.00,0.00,1
7948612,"DKI Jakarta",Standard,3159,1.00,999999.00,0.00,51000.00,1
7948613,"DKI Jakarta",Standard,316,1.00,1.00,0.00,0.00,1
7948614,"DKI Jakarta",Standard,316,1.00,999999.00,0.00,75000.00,1
7948615,"DKI Jakarta",Standard,3160,1.00,1.00,0.00,0.00,1
7948616,"DKI Jakarta",Standard,3160,1.00,999999.00,0.00,51000.00,1
7948617,"DKI Jakarta",Standard,3161,1.00,1.00,0.00,0.00,1
7948618,"DKI Jakarta",Standard,3161,1.00,999999.00,0.00,51000.00,1
7948619,"DKI Jakarta",Standard,3162,1.00,1.00,0.00,0.00,1
7948620,"DKI Jakarta",Standard,3162,1.00,999999.00,0.00,51000.00,1
7948621,"DKI Jakarta",Standard,3163,1.00,1.00,0.00,0.00,1
7948622,"DKI Jakarta",Standard,3163,1.00,999999.00,0.00,64000.00,1
7948623,"DKI Jakarta",Standard,3164,1.00,1.00,0.00,0.00,1
7948624,"DKI Jakarta",Standard,3164,1.00,999999.00,0.00,64000.00,1
7948625,"DKI Jakarta",Standard,3165,1.00,1.00,0.00,0.00,1
7948626,"DKI Jakarta",Standard,3165,1.00,999999.00,0.00,64000.00,1
7948627,"DKI Jakarta",Standard,3167,1.00,1.00,0.00,0.00,1
7948628,"DKI Jakarta",Standard,3167,1.00,999999.00,0.00,64000.00,1
7948629,"DKI Jakarta",Economy,3167,0.10,1.00,47500.00,0.00,1
7948630,"DKI Jakarta",Economy,3167,1.00,999999.00,47500.00,47500.00,1
7948631,"DKI Jakarta",Standard,3168,1.00,1.00,0.00,0.00,1
7948632,"DKI Jakarta",Standard,3168,1.00,999999.00,0.00,64000.00,1
7948633,"DKI Jakarta",Economy,3168,0.10,1.00,46500.00,0.00,1
7948634,"DKI Jakarta",Economy,3168,1.00,999999.00,46500.00,46500.00,1
7948635,"DKI Jakarta",Standard,3169,1.00,1.00,0.00,0.00,1
7948636,"DKI Jakarta",Standard,3169,1.00,999999.00,0.00,64000.00,1
7948637,"DKI Jakarta",Economy,3169,0.10,1.00,46500.00,0.00,1
7948638,"DKI Jakarta",Economy,3169,1.00,999999.00,46500.00,46500.00,1
7948639,"DKI Jakarta",Standard,317,1.00,1.00,0.00,0.00,1
7948640,"DKI Jakarta",Standard,317,1.00,999999.00,0.00,75000.00,1
7948641,"DKI Jakarta",Standard,3170,1.00,1.00,0.00,0.00,1
7948642,"DKI Jakarta",Standard,3170,1.00,999999.00,0.00,64000.00,1
7948643,"DKI Jakarta",Economy,3170,0.10,1.00,46500.00,0.00,1
7948644,"DKI Jakarta",Economy,3170,1.00,999999.00,46500.00,46500.00,1
7948645,"DKI Jakarta",Standard,3171,1.00,1.00,0.00,0.00,1
7948646,"DKI Jakarta",Standard,3171,1.00,999999.00,0.00,64000.00,1
7948647,"DKI Jakarta",Economy,3171,0.10,1.00,46500.00,0.00,1
7948648,"DKI Jakarta",Economy,3171,1.00,999999.00,46500.00,46500.00,1
7948649,"DKI Jakarta",Standard,3172,1.00,1.00,0.00,0.00,1
7948650,"DKI Jakarta",Standard,3172,1.00,999999.00,0.00,64000.00,1
7948651,"DKI Jakarta",Economy,3172,0.10,1.00,46500.00,0.00,1
7948652,"DKI Jakarta",Economy,3172,1.00,999999.00,46500.00,46500.00,1
7948653,"DKI Jakarta",Standard,3173,1.00,1.00,0.00,0.00,1
7948654,"DKI Jakarta",Standard,3173,1.00,999999.00,0.00,64000.00,1
7948655,"DKI Jakarta",Economy,3173,0.10,1.00,47500.00,0.00,1
7948656,"DKI Jakarta",Economy,3173,1.00,999999.00,47500.00,47500.00,1
7948657,"DKI Jakarta",Standard,3174,1.00,1.00,0.00,0.00,1
7948658,"DKI Jakarta",Standard,3174,1.00,999999.00,0.00,64000.00,1
7948659,"DKI Jakarta",Economy,3174,0.10,1.00,47500.00,0.00,1
7948660,"DKI Jakarta",Economy,3174,1.00,999999.00,47500.00,47500.00,1
7948661,"DKI Jakarta",Standard,3175,1.00,1.00,0.00,0.00,1
7948662,"DKI Jakarta",Standard,3175,1.00,999999.00,0.00,64000.00,1
7948663,"DKI Jakarta",Economy,3175,0.10,1.00,47500.00,0.00,1
7948664,"DKI Jakarta",Economy,3175,1.00,999999.00,47500.00,47500.00,1
7948665,"DKI Jakarta",Standard,3176,1.00,1.00,0.00,0.00,1
7948666,"DKI Jakarta",Standard,3176,1.00,999999.00,0.00,64000.00,1
7948667,"DKI Jakarta",Economy,3176,0.10,1.00,47500.00,0.00,1
7948668,"DKI Jakarta",Economy,3176,1.00,999999.00,47500.00,47500.00,1
7948669,"DKI Jakarta",Standard,3177,1.00,1.00,0.00,0.00,1
7948670,"DKI Jakarta",Standard,3177,1.00,999999.00,0.00,64000.00,1
7948671,"DKI Jakarta",Economy,3177,0.10,1.00,46500.00,0.00,1
7948672,"DKI Jakarta",Economy,3177,1.00,999999.00,46500.00,46500.00,1
7948673,"DKI Jakarta",Standard,3178,1.00,1.00,0.00,0.00,1
7948674,"DKI Jakarta",Standard,3178,1.00,999999.00,0.00,64000.00,1
7948675,"DKI Jakarta",Economy,3178,0.10,1.00,46500.00,0.00,1
7948676,"DKI Jakarta",Economy,3178,1.00,999999.00,46500.00,46500.00,1
7948677,"DKI Jakarta",Standard,3179,1.00,1.00,0.00,0.00,1
7948678,"DKI Jakarta",Standard,3179,1.00,999999.00,0.00,64000.00,1
7948679,"DKI Jakarta",Economy,3179,0.10,1.00,47500.00,0.00,1
7948680,"DKI Jakarta",Economy,3179,1.00,999999.00,47500.00,47500.00,1
7948681,"DKI Jakarta",Standard,3180,1.00,1.00,0.00,0.00,1
7948682,"DKI Jakarta",Standard,3180,1.00,999999.00,0.00,64000.00,1
7948683,"DKI Jakarta",Economy,3180,0.10,1.00,46500.00,0.00,1
7948684,"DKI Jakarta",Economy,3180,1.00,999999.00,46500.00,46500.00,1
7948685,"DKI Jakarta",Standard,3181,1.00,1.00,0.00,0.00,1
7948686,"DKI Jakarta",Standard,3181,1.00,999999.00,0.00,64000.00,1
7948687,"DKI Jakarta",Economy,3181,0.10,1.00,46500.00,0.00,1
7948688,"DKI Jakarta",Economy,3181,1.00,999999.00,46500.00,46500.00,1
7948689,"DKI Jakarta",Standard,3182,1.00,1.00,0.00,0.00,1
7948690,"DKI Jakarta",Standard,3182,1.00,999999.00,0.00,64000.00,1
7948691,"DKI Jakarta",Economy,3182,0.10,1.00,46500.00,0.00,1
7948692,"DKI Jakarta",Economy,3182,1.00,999999.00,46500.00,46500.00,1
7948693,"DKI Jakarta",Standard,3184,1.00,1.00,0.00,0.00,1
7948694,"DKI Jakarta",Standard,3184,1.00,999999.00,0.00,64000.00,1
7948695,"DKI Jakarta",Standard,3185,1.00,1.00,0.00,0.00,1
7948696,"DKI Jakarta",Standard,3185,1.00,999999.00,0.00,64000.00,1
7948697,"DKI Jakarta",Standard,3186,1.00,1.00,0.00,0.00,1
7948698,"DKI Jakarta",Standard,3186,1.00,999999.00,0.00,64000.00,1
7948699,"DKI Jakarta",Standard,3187,1.00,1.00,0.00,0.00,1
7948700,"DKI Jakarta",Standard,3187,1.00,999999.00,0.00,51000.00,1
7948701,"DKI Jakarta",Standard,3188,1.00,1.00,0.00,0.00,1
7948702,"DKI Jakarta",Standard,3188,1.00,999999.00,0.00,51000.00,1
7948703,"DKI Jakarta",Standard,3189,1.00,1.00,0.00,0.00,1
7948704,"DKI Jakarta",Standard,3189,1.00,999999.00,0.00,64000.00,1
7948705,"DKI Jakarta",Standard,319,1.00,1.00,0.00,0.00,1
7948706,"DKI Jakarta",Standard,319,1.00,999999.00,0.00,75000.00,1
7948707,"DKI Jakarta",Standard,3190,1.00,1.00,0.00,0.00,1
7948708,"DKI Jakarta",Standard,3190,1.00,999999.00,0.00,64000.00,1
7948709,"DKI Jakarta",Standard,3191,1.00,1.00,0.00,0.00,1
7948710,"DKI Jakarta",Standard,3191,1.00,999999.00,0.00,64000.00,1
7948711,"DKI Jakarta",Standard,3192,1.00,1.00,0.00,0.00,1
7948712,"DKI Jakarta",Standard,3192,1.00,999999.00,0.00,64000.00,1
7948713,"DKI Jakarta",Standard,3193,1.00,1.00,0.00,0.00,1
7948714,"DKI Jakarta",Standard,3193,1.00,999999.00,0.00,64000.00,1
7948715,"DKI Jakarta",Standard,3194,1.00,1.00,0.00,0.00,1
7948716,"DKI Jakarta",Standard,3194,1.00,999999.00,0.00,64000.00,1
7948717,"DKI Jakarta",Standard,3195,1.00,1.00,0.00,0.00,1
7948718,"DKI Jakarta",Standard,3195,1.00,999999.00,0.00,64000.00,1
7948719,"DKI Jakarta",Standard,3196,1.00,1.00,0.00,0.00,1
7948720,"DKI Jakarta",Standard,3196,1.00,999999.00,0.00,64000.00,1
7948721,"DKI Jakarta",Standard,3197,1.00,1.00,0.00,0.00,1
7948722,"DKI Jakarta",Standard,3197,1.00,999999.00,0.00,64000.00,1
7948723,"DKI Jakarta",Standard,3199,1.00,1.00,0.00,0.00,1
7948724,"DKI Jakarta",Standard,3199,1.00,999999.00,0.00,51000.00,1
7948725,"DKI Jakarta",Standard,320,1.00,1.00,0.00,0.00,1
7948726,"DKI Jakarta",Standard,320,1.00,999999.00,0.00,75000.00,1
7948727,"DKI Jakarta",Standard,3200,1.00,1.00,0.00,0.00,1
7948728,"DKI Jakarta",Standard,3200,1.00,999999.00,0.00,64000.00,1
7948729,"DKI Jakarta",Standard,3201,1.00,1.00,0.00,0.00,1
7948730,"DKI Jakarta",Standard,3201,1.00,999999.00,0.00,51000.00,1
7948731,"DKI Jakarta",Standard,3202,1.00,1.00,0.00,0.00,1
